location_id,date,weather_condition,temp_c,rainfall_mm,aqi,traffic_level,car_pct,bus_pct,metro_pct,ebikes_bikes_pct,shuttle_walk_pct
142,2022-11-10,Partly Cloudy,23,6,98,Moderate Traffic,21.8,25.2,24.7,13.9,14.4
142,2022-11-11,Partly Cloudy,32,10,105,Heavy Congestion,17.4,18.2,30.3,18.4,15.7
142,2022-11-12,Pleasant / Cool,27,3,74,Heavy Congestion,10.4,14.2,23.8,28.9,22.7
142,2022-11-13,Partly Cloudy,24,9,65,Moderate Traffic,22.8,26.1,21.6,14.5,15
142,2022-11-14,Pleasant / Cool,23,5,75,Heavy Congestion,10.5,13.8,25.7,24.9,25.1
142,2022-11-15,Clear / Sunny,24,3,109,Low Traffic,24,26.2,18.6,15.7,15.5
142,2022-11-19,Pleasant / Cool,22,7,50,Moderate Traffic,15.2,18.4,18,24.7,23.7
142,2022-11-21,Partly Cloudy,22,5,90,Moderate Traffic,22.7,25,23.9,14.9,13.5
142,2022-11-22,Pleasant / Cool,23,8,72,Low Traffic,17.9,20,14.6,23.5,24
142,2022-11-24,Pleasant / Cool,23,0,137,Moderate Traffic,13.9,18.8,18.7,23.1,25.5
142,2022-12-02,Pleasant / Cool,9,2,74,Moderate Traffic,14.6,18.9,18.8,24,23.7
142,2022-12-05,Pleasant / Cool,17,4,113,Heavy Congestion,10.2,14.6,25.3,25.3,24.6
142,2022-12-11,Pleasant / Cool,10,3,101,Moderate Traffic,15.5,20,16.9,23.9,23.7
142,2022-12-16,Pleasant / Cool,15,1,141,Moderate Traffic,15.4,19,17.4,23.2,25
142,2022-12-19,Pleasant / Cool,9,5,141,Heavy Congestion,10.5,13.9,24.2,28,23.4
142,2022-12-23,Pleasant / Cool,13,1,138,Low Traffic,16.6,19.6,16.1,23.5,24.2
142,2022-12-26,Pleasant / Cool,8,1,69,Low Traffic,17.7,20.2,15.2,22.4,24.5
143,2019-01-06,Pleasant / Cool,22,3,147,Moderate Traffic,14.6,18.2,17.5,25.2,24.5
143,2019-01-07,Pleasant / Cool,11,5,102,Low Traffic,17.6,19,16.4,23.8,23.2
143,2019-01-12,Pleasant / Cool,15,5,56,Heavy Congestion,10.8,15.3,23.7,25.6,24.6
143,2019-01-21,Pleasant / Cool,11,0,110,Low Traffic,16,19.8,15,26,23.2
143,2019-01-24,Pleasant / Cool,20,1,86,Heavy Congestion,11.4,14.2,23.1,27.4,23.9
143,2019-01-25,Pleasant / Cool,12,3,60,Low Traffic,15.9,20,15.7,25.5,22.9
143,2019-02-09,Pleasant / Cool,11,0,55,Moderate Traffic,15.8,19.1,16.9,23.7,24.5
143,2019-02-15,Pleasant / Cool,19,3,158,Low Traffic,16.7,19.3,15.2,22.5,26.3
143,2019-02-18,Pleasant / Cool,8,3,96,Moderate Traffic,15.3,20.3,16.8,23.6,24
143,2019-02-23,Pleasant / Cool,15,1,74,Moderate Traffic,15.7,19.4,17.7,23.1,24.1
143,2019-03-02,Partly Cloudy,32,0,56,Low Traffic,25.7,24.6,20.2,14.3,15.2
143,2019-03-03,Pleasant / Cool,26,5,62,Heavy Congestion,10.2,13.8,25.4,25.3,25.3
143,2019-03-12,Clear / Sunny,25,5,95,Moderate Traffic,22.6,24.7,22.9,14.3,15.5
143,2019-03-19,Pleasant / Cool,23,0,46,Low Traffic,17.5,19.5,15,23.2,24.8
143,2019-03-27,Clear / Sunny,30,6,91,Heavy Congestion,16.3,18.2,33.1,16.6,15.8
143,2019-04-03,Clear / Sunny,36,0,145,Moderate Traffic,21.3,23.8,23.9,15.3,15.7
143,2019-04-21,Clear / Sunny,31,0,146,Low Traffic,26.5,23.6,20.2,15.1,14.6
143,2019-04-24,Clear / Sunny,33,0,86,Moderate Traffic,21.8,23.2,23.4,15.9,15.7
143,2019-04-28,Clear / Sunny,35,0,60,Low Traffic,24.8,23.1,19.9,16.1,16.1
143,2019-05-14,Clear / Sunny,34,0,70,Low Traffic,26.5,24.9,19,15.1,14.5
143,2019-05-19,Clear / Sunny,31,0,142,Moderate Traffic,22.8,25.5,21.1,15.3,15.3
143,2019-05-22,Clear / Sunny,36,0,109,Low Traffic,24.3,24,20.7,15.8,15.2
143,2019-05-24,Clear / Sunny,31,0,71,Moderate Traffic,23.1,24.8,21.9,14.4,15.8
143,2019-05-30,Clear / Sunny,33,0,118,Low Traffic,23.5,25.6,20.9,14.7,15.3
143,2019-06-07,Heavy Rain,30,74,141,Moderate Traffic,33.6,32.4,28.9,2.1,3
143,2019-06-12,Thunderstorm,27,100,149,Moderate Traffic,33.1,32.3,29.7,2.1,2.8
143,2019-06-21,Thunderstorm,30,41,71,Heavy Congestion,23.6,26,44.9,2.6,2.9
143,2019-06-26,Thunderstorm,25,90,85,Moderate Traffic,32.2,31,31.3,2.3,3.2
143,2019-06-27,Heavy Rain,27,43,156,Low Traffic,38.4,29.2,27.6,2.1,2.7
143,2019-06-29,Heavy Rain,29,86,88,Low Traffic,35.2,33.7,25.7,2.3,3.1
143,2019-07-14,Thunderstorm,29,110,90,Heavy Congestion,26.4,24,43.6,2.8,3.2
143,2019-07-16,Thunderstorm,24,88,157,Low Traffic,37.6,32.6,24.6,2.4,2.8
143,2019-08-18,Heavy Rain,24,73,54,Low Traffic,35.9,33.3,25.7,2.1,3
143,2019-08-22,Thunderstorm,28,41,147,Heavy Congestion,24.2,23.5,46.8,2.7,2.8
143,2019-09-01,Thunderstorm,25,80,75,Moderate Traffic,30.8,33.5,30.5,2.3,2.9
143,2019-09-10,Thunderstorm,26,84,52,Low Traffic,37.4,31.1,26.4,2.1,3
143,2019-09-19,Heavy Rain,32,88,47,Moderate Traffic,30.7,33.1,31.3,2.1,2.8
143,2019-09-22,Heavy Rain,30,98,141,Heavy Congestion,26.2,24.2,43.7,2.7,3.2
143,2019-09-25,Thunderstorm,31,95,45,Heavy Congestion,24.9,26.1,43.5,2.6,2.9
143,2019-10-02,Partly Cloudy,32,9,152,Low Traffic,25.5,24.2,19.4,15.3,15.6
143,2019-10-05,Pleasant / Cool,32,7,64,Low Traffic,18.2,19,15.7,23.6,23.5
143,2019-10-08,Pleasant / Cool,30,8,84,Heavy Congestion,11.3,13.5,24.7,26,24.5
143,2019-10-09,Clear / Sunny,28,7,122,Heavy Congestion,15.5,17.8,31.4,18.8,16.5
143,2019-10-25,Clear / Sunny,31,7,119,Low Traffic,26.1,25.4,20.1,14.5,13.9
143,2019-11-04,Partly Cloudy,28,5,83,Low Traffic,25.3,24.9,20.8,15.1,13.9
143,2019-11-11,Clear / Sunny,24,9,65,Low Traffic,25.7,24.7,20.8,14.9,13.9
143,2019-11-12,Clear / Sunny,24,10,47,Low Traffic,25.7,25.3,19.7,15.5,13.8
143,2019-11-26,Partly Cloudy,29,1,73,Moderate Traffic,22.6,25.7,23.4,13.7,14.6
143,2019-12-19,Pleasant / Cool,14,1,122,Heavy Congestion,9.6,14.6,25,27.1,23.7
143,2019-12-26,Pleasant / Cool,8,3,128,Heavy Congestion,10.2,14.7,25.5,26.6,23
143,2019-12-31,Pleasant / Cool,10,4,144,Low Traffic,16.9,18.9,15.8,24.1,24.3
143,2020-01-07,Pleasant / Cool,8,2,141,Heavy Congestion,10.8,13.2,26.3,26.9,22.8
143,2020-01-14,Pleasant / Cool,9,1,153,Low Traffic,18.1,19.6,15.8,22.8,23.7
143,2020-01-21,Pleasant / Cool,8,1,107,Moderate Traffic,14.6,19.1,17.9,23.8,24.6
143,2020-01-26,Pleasant / Cool,9,1,107,Heavy Congestion,10.5,14.9,25.3,26.2,23.1
143,2020-01-28,Pleasant / Cool,9,0,152,Heavy Congestion,10.2,13.8,24.7,27.1,24.2
143,2020-01-29,Pleasant / Cool,18,0,109,Moderate Traffic,14.3,18.8,17.4,24.4,25.1
143,2020-01-30,Pleasant / Cool,19,3,45,Moderate Traffic,16.2,18.5,16.8,23.6,24.9
143,2020-02-04,Pleasant / Cool,11,5,53,Moderate Traffic,14.4,20.1,18.4,23.9,23.2
143,2020-02-07,Pleasant / Cool,18,4,120,Heavy Congestion,11.1,14.4,22.7,26.6,25.2
143,2020-02-11,Pleasant / Cool,21,0,121,Low Traffic,16.6,20.1,15.3,24.9,23.1
143,2020-02-21,Pleasant / Cool,19,0,71,Low Traffic,16,18.5,15.4,23.2,26.9
143,2020-02-24,Pleasant / Cool,19,3,73,Low Traffic,16.8,20.4,14.2,24.8,23.8
143,2020-02-28,Pleasant / Cool,21,5,137,Heavy Congestion,10.4,14.6,24,28.5,22.5
143,2020-03-04,Clear / Sunny,26,10,110,Moderate Traffic,21.1,25.4,21.4,16.2,15.9
143,2020-03-05,Pleasant / Cool,27,4,60,Moderate Traffic,14.7,18.4,18.2,23.5,25.2
143,2020-03-11,Clear / Sunny,24,7,52,Moderate Traffic,23.5,23.8,23.6,13.7,15.4
143,2020-03-17,Partly Cloudy,23,6,110,Heavy Congestion,16.2,19.6,32.6,16.8,14.8
143,2020-03-29,Partly Cloudy,27,10,96,Low Traffic,23.7,25.4,20.1,15,15.8
143,2020-03-30,Partly Cloudy,27,6,158,Low Traffic,25.4,23.8,21.2,14.2,15.4
143,2020-04-09,Clear / Sunny,32,0,50,Low Traffic,24.8,24.9,20.7,14.6,15
143,2020-04-26,Clear / Sunny,33,0,127,Moderate Traffic,23.5,24,23.7,14.3,14.5
143,2020-05-09,Clear / Sunny,35,0,143,Low Traffic,23.9,25.4,21.1,15.5,14.1
143,2020-05-11,Clear / Sunny,31,0,119,Low Traffic,25.6,25.2,19.3,14.4,15.5
143,2020-05-15,Clear / Sunny,34,0,63,Heavy Congestion,15.9,17.9,32.9,17.9,15.4
143,2020-05-30,Clear / Sunny,35,0,55,Moderate Traffic,22.8,25.2,21.9,15.2,14.9
143,2020-05-31,Clear / Sunny,34,0,92,Low Traffic,24.1,24,20.5,15.8,15.6
143,2020-06-05,Thunderstorm,28,90,117,Moderate Traffic,34.2,31.2,29.3,2.3,3
143,2020-06-06,Thunderstorm,27,106,102,Moderate Traffic,33.5,30.2,31.4,2.2,2.7
143,2020-06-12,Thunderstorm,31,38,65,Low Traffic,36.7,29.9,28.4,2,3
143,2020-06-20,Heavy Rain,26,86,62,Low Traffic,34.7,33.2,27.3,2,2.8
143,2020-06-28,Thunderstorm,31,53,77,Heavy Congestion,23.6,26.2,44.6,2.8,2.8
143,2020-06-30,Thunderstorm,31,108,52,Heavy Congestion,25.9,24,44.6,2.6,2.9
143,2020-07-01,Thunderstorm,26,85,102,Heavy Congestion,23.4,26.3,44.7,2.6,3
143,2020-07-04,Heavy Rain,25,74,101,Moderate Traffic,31.1,32.6,31,2.3,3
143,2020-07-05,Heavy Rain,29,41,139,Heavy Congestion,25.6,24.1,44.7,2.6,3
143,2020-07-14,Thunderstorm,31,74,58,Low Traffic,35.7,32.6,26.2,2.4,3.1
143,2020-07-17,Thunderstorm,28,97,154,Low Traffic,34.2,32,28.3,2.4,3.1
143,2020-07-25,Heavy Rain,27,65,146,Heavy Congestion,23.8,26.6,44,2.5,3.1
143,2020-07-28,Heavy Rain,32,54,57,Heavy Congestion,24.7,24.9,44.7,2.6,3.1
143,2020-07-29,Thunderstorm,29,79,114,Moderate Traffic,32,31,31.8,2.1,3.1
143,2020-08-01,Heavy Rain,27,79,72,Moderate Traffic,34.3,31.8,28.9,2.2,2.8
143,2020-08-05,Heavy Rain,31,38,143,Moderate Traffic,33,32.7,29.3,2.1,2.9
143,2020-08-06,Heavy Rain,30,40,130,Low Traffic,34,33.8,27.3,2.2,2.7
143,2020-08-24,Heavy Rain,28,33,149,Moderate Traffic,30.9,33,31,2.2,2.9
143,2020-08-26,Heavy Rain,25,78,71,Moderate Traffic,33.5,30.9,30.6,2.1,2.9
143,2020-09-01,Thunderstorm,26,42,83,Heavy Congestion,25.1,24.4,44.3,2.9,3.3
143,2020-09-03,Thunderstorm,31,47,159,Moderate Traffic,31.4,32.9,30.4,2.4,2.9
143,2020-09-05,Heavy Rain,27,94,134,Heavy Congestion,24.5,24.7,45.1,2.6,3.1
143,2020-09-22,Thunderstorm,25,103,57,Heavy Congestion,23.8,27.3,43.1,2.8,3
143,2020-09-27,Heavy Rain,24,81,88,Moderate Traffic,32.5,31.8,30.7,2.1,2.9
143,2020-09-28,Thunderstorm,31,35,73,Low Traffic,35,34.2,25.8,2.2,2.8
143,2020-09-30,Thunderstorm,28,72,155,Heavy Congestion,23.8,24.6,46,2.6,3
143,2020-10-07,Partly Cloudy,23,5,153,Low Traffic,25.5,25.3,18.8,14.8,15.6
143,2020-10-12,Clear / Sunny,32,1,109,Moderate Traffic,22.5,24.3,22.2,15,16
143,2020-10-22,Pleasant / Cool,28,5,139,Moderate Traffic,15.9,19.9,18.9,22.3,23
143,2020-11-03,Pleasant / Cool,24,6,99,Low Traffic,16.3,18.7,15.8,22.9,26.3
143,2020-11-06,Pleasant / Cool,31,6,74,Low Traffic,17.6,18.5,15.1,24.4,24.4
143,2020-11-07,Clear / Sunny,27,0,47,Heavy Congestion,16,17,34.3,17.9,14.8
143,2020-11-11,Clear / Sunny,25,8,68,Low Traffic,24.2,24.3,20.5,15.3,15.7
143,2020-11-12,Clear / Sunny,25,9,89,Low Traffic,25.7,25.3,19,14.8,15.2
143,2020-11-15,Pleasant / Cool,29,1,123,Low Traffic,16,20.3,15.5,23.3,24.9
143,2020-11-16,Pleasant / Cool,28,9,123,Moderate Traffic,15.3,19.7,17.5,23.8,23.7
143,2020-11-25,Pleasant / Cool,27,9,144,Low Traffic,16.9,18.9,15.4,24.7,24.1
143,2020-11-27,Clear / Sunny,31,6,48,Moderate Traffic,23.6,25,22,14.1,15.3
143,2020-12-01,Pleasant / Cool,12,1,46,Moderate Traffic,14.4,19,17.1,23.8,25.7
143,2020-12-07,Pleasant / Cool,17,4,99,Low Traffic,16.6,18.6,14.7,24.2,25.9
143,2020-12-08,Pleasant / Cool,10,3,67,Heavy Congestion,10.9,14.9,25.7,26.4,22.1
143,2020-12-09,Pleasant / Cool,22,0,56,Moderate Traffic,14.4,20.7,16.9,23.6,24.4
143,2020-12-11,Pleasant / Cool,15,3,138,Moderate Traffic,14,19.6,18.3,22.7,25.4
143,2020-12-14,Pleasant / Cool,17,0,117,Heavy Congestion,10.2,14.1,25,27.4,23.3
143,2020-12-15,Pleasant / Cool,20,3,133,Moderate Traffic,14.4,19.5,18.3,23.2,24.6
143,2020-12-21,Pleasant / Cool,16,1,64,Heavy Congestion,9.7,14.3,25.1,27.1,23.8
143,2020-12-28,Pleasant / Cool,16,3,111,Moderate Traffic,14.8,18.5,18.1,22.2,26.4
143,2020-12-31,Pleasant / Cool,18,3,96,Moderate Traffic,14.7,19.5,17.2,25.4,23.2
143,2021-01-01,Pleasant / Cool,15,4,55,Heavy Congestion,10,13.9,25.8,25.8,24.5
143,2021-01-08,Pleasant / Cool,12,5,89,Heavy Congestion,11,13.2,25.3,25.1,25.4
143,2021-01-09,Pleasant / Cool,9,0,127,Moderate Traffic,15.4,19.8,17.7,22.9,24.2
143,2021-01-21,Pleasant / Cool,14,3,105,Heavy Congestion,10.1,14,24.4,26.2,25.3
143,2021-01-24,Pleasant / Cool,19,0,92,Moderate Traffic,15.8,20.2,17.8,22.8,23.4
143,2021-01-29,Pleasant / Cool,12,2,95,Low Traffic,16.9,18.2,15.5,25.6,23.8
143,2021-02-06,Pleasant / Cool,20,3,106,Low Traffic,16.3,19.3,14,25.1,25.3
143,2021-02-10,Pleasant / Cool,21,4,93,Moderate Traffic,14.9,19.8,17.1,23.6,24.6
143,2021-02-18,Pleasant / Cool,10,3,45,Heavy Congestion,10.1,14.6,23.9,27.2,24.2
143,2021-02-20,Pleasant / Cool,22,0,60,Low Traffic,16.1,18,15.6,25.5,24.8
143,2021-02-21,Pleasant / Cool,18,5,56,Low Traffic,16.8,19.3,16.1,24,23.8
143,2021-03-07,Partly Cloudy,26,2,66,Moderate Traffic,23.9,24.6,22.1,14,15.4
143,2021-03-11,Partly Cloudy,23,3,89,Low Traffic,26.7,23.5,18.9,14.7,16.2
143,2021-03-12,Clear / Sunny,22,9,66,Moderate Traffic,23.9,23.3,22.2,15.4,15.2
143,2021-03-16,Clear / Sunny,32,4,68,Moderate Traffic,23.5,23.9,22.6,15.9,14.1
143,2021-03-25,Partly Cloudy,24,5,145,Low Traffic,24.8,25.7,19.5,14.9,15.1
143,2021-04-05,Clear / Sunny,31,0,70,Low Traffic,25.3,25,21,14.5,14.2
143,2021-04-11,Clear / Sunny,33,0,139,Moderate Traffic,20.6,25.6,24.2,13.9,15.7
143,2021-04-24,Clear / Sunny,36,0,143,Heavy Congestion,16,19.9,33,16.9,14.2
143,2021-04-26,Clear / Sunny,36,0,145,Moderate Traffic,21.2,25.1,22.9,16.1,14.7
143,2021-04-27,Clear / Sunny,30,0,47,Moderate Traffic,21.2,26.1,22.5,15,15.2
143,2021-04-28,Clear / Sunny,30,0,160,Low Traffic,23.8,26.1,20,14.8,15.3
143,2021-05-04,Clear / Sunny,35,0,147,Moderate Traffic,22.7,24.1,24,15.3,13.9
143,2021-05-23,Clear / Sunny,31,0,45,Moderate Traffic,23.2,22.9,24.4,15.1,14.4
143,2021-05-25,Clear / Sunny,32,0,135,Heavy Congestion,15.5,17.8,33.3,18.6,14.8
143,2021-05-27,Clear / Sunny,36,0,52,Moderate Traffic,21.9,26.2,23.3,13.7,14.9
143,2021-06-02,Heavy Rain,32,90,91,Heavy Congestion,22.3,25.3,46.8,2.7,2.9
143,2021-06-14,Heavy Rain,30,90,55,Moderate Traffic,33.6,32,29.5,2,2.9
143,2021-06-25,Heavy Rain,32,64,79,Low Traffic,38.9,29.5,26.6,2.2,2.8
143,2021-07-10,Thunderstorm,27,78,160,Moderate Traffic,32.7,33.5,28.8,2.3,2.7
143,2021-07-11,Heavy Rain,26,109,148,Heavy Congestion,23.6,23.8,47.2,2.4,3
143,2021-07-17,Heavy Rain,29,86,69,Low Traffic,36.7,30.9,27.5,2.1,2.8
143,2021-07-21,Thunderstorm,27,66,135,Low Traffic,35.1,34.4,25.1,2.3,3.1
143,2021-07-23,Heavy Rain,31,81,50,Low Traffic,37.3,31.6,26.1,2.2,2.8
143,2021-07-24,Heavy Rain,27,108,135,Low Traffic,35,33,27.1,2.1,2.8
143,2021-07-26,Heavy Rain,28,76,62,Low Traffic,38.3,29.3,27.4,2.1,2.9
143,2021-07-28,Thunderstorm,28,104,76,Heavy Congestion,23.6,24.8,45.9,2.7,3
143,2021-08-10,Heavy Rain,28,97,66,Heavy Congestion,25.4,24.1,44.7,2.5,3.3
143,2021-08-12,Thunderstorm,29,35,127,Moderate Traffic,31.7,32.3,30.6,2.2,3.2
143,2021-08-13,Thunderstorm,30,76,80,Heavy Congestion,26.1,26,42.3,2.7,2.9
143,2021-08-20,Thunderstorm,28,45,90,Moderate Traffic,31.3,33.2,30.1,2.4,3
143,2021-08-22,Heavy Rain,32,100,50,Heavy Congestion,24.9,23.7,46,2.5,2.9
143,2021-08-26,Thunderstorm,30,71,96,Low Traffic,37.5,30.3,27.1,2.2,2.9
143,2021-08-29,Heavy Rain,28,59,70,Moderate Traffic,31.9,32.3,30.5,2.3,3
143,2021-08-30,Heavy Rain,24,74,46,Moderate Traffic,35.4,31.1,28.4,2.3,2.8
143,2021-09-04,Heavy Rain,25,53,94,Low Traffic,38.8,31.1,25,2.1,3
143,2021-09-13,Heavy Rain,31,44,149,Moderate Traffic,30.8,33.2,31,2.2,2.8
143,2021-09-17,Heavy Rain,25,97,116,Low Traffic,35.9,33.4,25.6,2.2,2.9
143,2021-09-18,Heavy Rain,28,38,112,Moderate Traffic,33.3,30.8,31.3,2,2.6
143,2021-09-25,Thunderstorm,27,64,101,Heavy Congestion,24.1,25,45.8,2.3,2.8
143,2021-10-01,Pleasant / Cool,30,3,73,Moderate Traffic,15.4,18.4,18.4,22.5,25.3
143,2021-10-02,Pleasant / Cool,22,4,81,Heavy Congestion,10.3,13.1,24.2,27.7,24.7
143,2021-10-14,Pleasant / Cool,22,7,86,Heavy Congestion,10.7,13.6,25.3,25.8,24.6
143,2021-10-15,Partly Cloudy,30,0,73,Moderate Traffic,23.5,24.9,23.5,14.2,13.9
143,2021-11-01,Pleasant / Cool,30,6,58,Heavy Congestion,11.3,15.2,23.7,26.7,23.1
143,2021-11-15,Clear / Sunny,27,2,123,Heavy Congestion,17.1,19.8,30.6,18.5,14
143,2021-11-23,Pleasant / Cool,27,0,69,Low Traffic,16.1,19.6,15.1,24.4,24.8
143,2021-12-03,Pleasant / Cool,21,0,68,Moderate Traffic,13.9,19.8,18.3,23,25
143,2021-12-21,Pleasant / Cool,13,4,102,Heavy Congestion,10.9,14.2,23.6,28.6,22.7
143,2021-12-27,Pleasant / Cool,8,1,146,Heavy Congestion,10.9,13.5,23.6,27.4,24.6
143,2021-12-29,Pleasant / Cool,17,3,51,Moderate Traffic,14.5,20.5,18.2,22.5,24.3
143,2022-01-10,Pleasant / Cool,19,1,72,Low Traffic,17.8,18.5,15.6,23.1,25
143,2022-01-13,Pleasant / Cool,21,2,80,Moderate Traffic,14.2,18.9,19,23.7,24.2
143,2022-01-14,Pleasant / Cool,9,5,150,Moderate Traffic,16.4,19.4,16.5,23.4,24.3
143,2022-01-15,Pleasant / Cool,18,4,136,Heavy Congestion,10.4,14.4,23.5,27.4,24.3
143,2022-01-16,Pleasant / Cool,17,3,71,Moderate Traffic,14.2,18.2,17.5,23.2,26.9
143,2022-01-17,Pleasant / Cool,21,4,129,Moderate Traffic,14.3,19.2,17,23.4,26.1
143,2022-01-26,Pleasant / Cool,13,3,53,Moderate Traffic,15.2,18.5,18.2,23,25.1
143,2022-01-27,Pleasant / Cool,22,2,152,Moderate Traffic,14.5,19.1,18.1,22.6,25.7
143,2022-01-29,Pleasant / Cool,8,4,140,Moderate Traffic,15.8,17.9,17.7,24.4,24.2
143,2022-02-01,Pleasant / Cool,18,5,85,Heavy Congestion,10.6,12.9,25.3,27.3,23.9
143,2022-02-02,Pleasant / Cool,14,3,90,Moderate Traffic,15.1,20.1,16.4,25.2,23.2
143,2022-02-03,Pleasant / Cool,21,1,53,Heavy Congestion,10.1,14.2,24,28.2,23.5
143,2022-02-18,Pleasant / Cool,15,2,52,Heavy Congestion,11.1,13.6,25.8,24.7,24.8
143,2022-02-19,Pleasant / Cool,19,1,130,Moderate Traffic,15.8,18.3,17.1,25.3,23.5
143,2022-02-20,Pleasant / Cool,13,5,69,Moderate Traffic,14.5,18.4,17.8,23.3,26
143,2022-03-01,Clear / Sunny,27,0,83,Moderate Traffic,23.8,24.4,21.8,15.6,14.4
143,2022-03-04,Clear / Sunny,31,8,57,Moderate Traffic,23.7,23.6,23.9,14.4,14.4
143,2022-03-05,Clear / Sunny,25,7,116,Heavy Congestion,17.1,17.7,31.9,18.6,14.7
143,2022-03-08,Partly Cloudy,25,2,49,Low Traffic,26.2,24.8,19.5,14.3,15.2
143,2022-03-15,Clear / Sunny,27,0,119,Heavy Congestion,15.8,19.9,31.7,18,14.6
143,2022-03-20,Pleasant / Cool,28,10,71,Heavy Congestion,10.8,13.8,24.5,27.3,23.6
143,2022-03-23,Clear / Sunny,29,0,98,Heavy Congestion,17.3,19.5,30.5,17.5,15.2
143,2022-03-25,Pleasant / Cool,31,10,51,Low Traffic,17.4,18.2,15.1,25.9,23.4
143,2022-04-01,Clear / Sunny,33,0,58,Low Traffic,22.6,26.4,20.7,15.1,15.2
143,2022-04-08,Clear / Sunny,30,0,65,Heavy Congestion,16.7,18.4,33.8,16.1,15
143,2022-04-10,Clear / Sunny,32,0,131,Moderate Traffic,21.7,26.1,22.3,14.7,15.2
143,2022-04-12,Clear / Sunny,34,0,74,Moderate Traffic,22.3,25.8,21.8,14.9,15.2
143,2022-04-13,Clear / Sunny,31,0,53,Low Traffic,25.7,24.7,20.3,14.5,14.8
143,2022-05-07,Clear / Sunny,35,0,62,Heavy Congestion,16.1,19.1,34,16.3,14.5
143,2022-05-08,Clear / Sunny,35,0,152,Heavy Congestion,15.5,19.9,33.9,16.5,14.2
143,2022-05-11,Clear / Sunny,35,0,65,Low Traffic,25.2,24,21.7,15,14.1
143,2022-05-16,Clear / Sunny,30,0,88,Moderate Traffic,24.1,24,22.7,14.8,14.4
143,2022-05-20,Clear / Sunny,33,0,105,Low Traffic,25.3,24.6,19.4,15.9,14.8
143,2022-05-24,Clear / Sunny,36,0,140,Moderate Traffic,21.9,24.4,23.2,15.8,14.7
143,2022-05-31,Clear / Sunny,36,0,52,Heavy Congestion,16,18,33,16.8,16.2
143,2022-06-22,Heavy Rain,32,92,48,Heavy Congestion,26.2,24.6,43.5,2.6,3.1
143,2022-06-23,Heavy Rain,25,49,138,Moderate Traffic,30.8,34.4,29.6,2.2,3
143,2022-06-24,Heavy Rain,28,62,114,Heavy Congestion,25.2,26.2,42.7,2.8,3.1
143,2022-06-25,Heavy Rain,28,54,154,Heavy Congestion,23.8,25.5,45.5,2.4,2.8
143,2022-07-18,Thunderstorm,28,41,62,Moderate Traffic,33.9,32.4,28.7,2.2,2.8
143,2022-07-19,Thunderstorm,29,85,92,Low Traffic,36.4,31.3,27.3,2.3,2.7
143,2022-07-26,Heavy Rain,31,91,84,Heavy Congestion,25,24.2,44.9,2.7,3.2
143,2022-07-27,Thunderstorm,24,37,56,Low Traffic,37.4,31.1,26.6,2.2,2.7
143,2022-07-28,Heavy Rain,26,57,80,Low Traffic,35.2,33.5,26.2,2.1,3
143,2022-08-13,Heavy Rain,26,42,89,Heavy Congestion,24.6,23.5,46.3,2.5,3.1
143,2022-08-16,Heavy Rain,26,55,87,Heavy Congestion,24.9,26.2,43,2.7,3.2
143,2022-08-25,Heavy Rain,26,73,155,Low Traffic,37.4,31.1,25.9,2.3,3.3
143,2022-09-05,Heavy Rain,29,76,95,Moderate Traffic,31.9,30.9,31.9,2.3,3
143,2022-09-13,Heavy Rain,32,98,89,Low Traffic,36.6,32.4,25.8,2.3,2.9
143,2022-09-21,Thunderstorm,30,53,70,Moderate Traffic,30.7,33.2,31.4,2.1,2.6
143,2022-09-25,Heavy Rain,24,89,158,Low Traffic,35.1,32.7,27,2.2,3
143,2022-10-14,Pleasant / Cool,26,2,114,Heavy Congestion,10.7,14.4,25.2,25.6,24.1
143,2022-10-16,Clear / Sunny,27,3,115,Moderate Traffic,22.9,25.3,23.2,13.8,14.8
143,2022-10-20,Pleasant / Cool,27,8,94,Heavy Congestion,10.2,13.7,25.9,26.8,23.4
143,2022-10-27,Partly Cloudy,23,5,62,Moderate Traffic,22.3,25.7,22.4,15.6,14
143,2022-10-30,Pleasant / Cool,30,9,73,Low Traffic,17.6,18.3,14.2,23.9,26
143,2022-11-05,Partly Cloudy,28,8,113,Heavy Congestion,15.1,18.8,34.7,16.6,14.8
143,2022-11-08,Pleasant / Cool,23,9,94,Low Traffic,15.6,20.5,15.5,25,23.4
143,2022-11-23,Clear / Sunny,27,9,146,Low Traffic,24.3,27.3,19,15.2,14.2
143,2022-11-29,Pleasant / Cool,25,10,45,Moderate Traffic,15.2,18.2,16.7,24.8,25.1
143,2022-12-02,Pleasant / Cool,18,5,74,Moderate Traffic,13.9,19.3,17.8,24.2,24.8
143,2022-12-17,Pleasant / Cool,10,5,107,Heavy Congestion,11.1,14.6,23.7,26.1,24.5
143,2022-12-22,Pleasant / Cool,10,1,101,Heavy Congestion,10.2,13.2,26.1,26.9,23.6
143,2022-12-29,Pleasant / Cool,11,2,69,Heavy Congestion,9.9,13.8,25.1,26.9,24.3
144,2019-01-04,Pleasant / Cool,12,1,71,Heavy Congestion,10.4,13.8,25.9,25.4,24.5
144,2019-01-07,Pleasant / Cool,22,3,96,Heavy Congestion,10,13.5,26.2,24.9,25.4
144,2019-01-13,Pleasant / Cool,13,1,88,Heavy Congestion,10.9,14.7,23.9,24.8,25.7
