trip_id,stand_name,location_id,trip_time,vehicles_available,trips_completed,demand_level
29170,Central Station Transit Hub,130,2020-04-09 11:00:00+00,29,22,Low Demand
29171,Central Station Transit Hub,130,2020-04-11 14:00:00+00,2,20,Balanced
29172,Central Station Transit Hub,130,2020-04-16 20:00:00+00,34,62,Low Demand
29173,Central Station Transit Hub,130,2020-04-28 17:00:00+00,16,50,Balanced
29174,Central Station Transit Hub,130,2020-05-13 14:00:00+00,16,47,Balanced
29175,Central Station Transit Hub,130,2020-05-20 20:00:00+00,26,21,Low Demand
29176,ISBT Main Bus Terminal,130,2020-05-24 14:00:00+00,29,66,Low Demand
29177,ISBT Main Bus Terminal,130,2020-05-28 08:00:00+00,28,65,Low Demand
29178,Central Station Transit Hub,130,2020-05-30 11:00:00+00,32,32,Low Demand
29179,ISBT Main Bus Terminal,130,2020-06-04 14:00:00+00,19,76,Balanced
29180,ISBT Main Bus Terminal,130,2020-06-08 08:00:00+00,27,71,Low Demand
29181,Central Station Transit Hub,130,2020-06-14 20:00:00+00,7,63,High Demand
29182,ISBT Main Bus Terminal,130,2020-07-05 14:00:00+00,8,17,Balanced
29183,Central Station Transit Hub,130,2020-07-10 14:00:00+00,13,47,Balanced
29184,Central Station Transit Hub,130,2020-07-19 20:00:00+00,28,13,Low Demand
29185,Central Station Transit Hub,130,2020-07-23 14:00:00+00,21,45,Balanced
29186,Central Station Transit Hub,130,2020-07-24 20:00:00+00,33,28,Low Demand
29187,ISBT Main Bus Terminal,130,2020-07-27 17:00:00+00,15,37,Balanced
29188,ISBT Main Bus Terminal,130,2020-07-30 20:00:00+00,31,76,Low Demand
29189,Central Station Transit Hub,130,2020-08-04 08:00:00+00,26,53,Low Demand
29190,ISBT Main Bus Terminal,130,2020-08-10 11:00:00+00,29,45,Low Demand
29191,Central Station Transit Hub,130,2020-08-15 08:00:00+00,32,71,Low Demand
29192,ISBT Main Bus Terminal,130,2020-08-17 08:00:00+00,25,28,Balanced
29193,Central Station Transit Hub,130,2020-08-19 20:00:00+00,14,60,Balanced
29194,Central Station Transit Hub,130,2020-08-27 08:00:00+00,6,10,Balanced
29195,ISBT Main Bus Terminal,130,2020-08-29 20:00:00+00,5,55,High Demand
29196,Central Station Transit Hub,130,2020-09-01 14:00:00+00,11,31,Balanced
29197,Central Station Transit Hub,130,2020-09-05 14:00:00+00,10,80,Balanced
29198,ISBT Main Bus Terminal,130,2020-09-12 08:00:00+00,10,29,Balanced
29199,ISBT Main Bus Terminal,130,2020-09-17 08:00:00+00,5,56,High Demand
29200,Central Station Transit Hub,130,2020-10-06 17:00:00+00,16,68,Balanced
29201,ISBT Main Bus Terminal,130,2020-11-01 14:00:00+00,8,37,Balanced
29202,ISBT Main Bus Terminal,130,2020-11-06 11:00:00+00,20,20,Balanced
29203,Central Station Transit Hub,130,2020-11-22 17:00:00+00,21,71,Balanced
29204,Central Station Transit Hub,130,2020-11-29 08:00:00+00,7,35,Balanced
29205,ISBT Main Bus Terminal,130,2020-11-30 20:00:00+00,24,51,Balanced
29206,Central Station Transit Hub,130,2020-12-01 17:00:00+00,9,48,Balanced
29207,ISBT Main Bus Terminal,130,2020-12-05 08:00:00+00,3,67,High Demand
29208,ISBT Main Bus Terminal,130,2020-12-06 17:00:00+00,9,10,Balanced
29209,Central Station Transit Hub,130,2020-12-12 11:00:00+00,33,54,Low Demand
29210,Central Station Transit Hub,130,2020-12-13 11:00:00+00,2,72,High Demand
29211,ISBT Main Bus Terminal,130,2020-12-24 20:00:00+00,33,71,Low Demand
29212,ISBT Main Bus Terminal,130,2020-12-29 11:00:00+00,32,37,Low Demand
29213,ISBT Main Bus Terminal,130,2021-01-03 17:00:00+00,5,46,Balanced
29214,Central Station Transit Hub,130,2021-01-12 14:00:00+00,2,36,Balanced
29215,ISBT Main Bus Terminal,130,2021-01-20 14:00:00+00,20,44,Balanced
29216,Central Station Transit Hub,130,2021-01-21 08:00:00+00,34,30,Low Demand
29217,ISBT Main Bus Terminal,130,2021-01-22 14:00:00+00,14,47,Balanced
29218,ISBT Main Bus Terminal,130,2021-01-25 17:00:00+00,21,15,Balanced
29219,ISBT Main Bus Terminal,130,2021-01-26 11:00:00+00,25,26,Balanced
29220,Central Station Transit Hub,130,2021-01-28 17:00:00+00,10,48,Balanced
29221,Central Station Transit Hub,130,2021-02-02 17:00:00+00,3,46,Balanced
29222,ISBT Main Bus Terminal,130,2021-02-22 08:00:00+00,16,45,Balanced
29223,ISBT Main Bus Terminal,130,2021-02-26 11:00:00+00,4,38,Balanced
29224,Central Station Transit Hub,130,2021-03-09 08:00:00+00,9,16,Balanced
29225,ISBT Main Bus Terminal,130,2021-03-13 17:00:00+00,18,21,Balanced
29226,ISBT Main Bus Terminal,130,2021-03-15 17:00:00+00,26,70,Low Demand
29227,Central Station Transit Hub,130,2021-03-18 20:00:00+00,8,37,Balanced
29228,Central Station Transit Hub,130,2021-03-21 17:00:00+00,26,37,Low Demand
29229,ISBT Main Bus Terminal,130,2021-03-23 08:00:00+00,3,10,Balanced
29230,ISBT Main Bus Terminal,130,2021-03-30 11:00:00+00,6,25,Balanced
29231,Central Station Transit Hub,130,2021-04-13 20:00:00+00,25,25,Balanced
29232,ISBT Main Bus Terminal,130,2021-04-18 11:00:00+00,4,50,Balanced
29233,ISBT Main Bus Terminal,130,2021-04-28 20:00:00+00,27,60,Low Demand
29234,ISBT Main Bus Terminal,130,2021-05-09 08:00:00+00,21,11,Balanced
29235,Central Station Transit Hub,130,2021-05-12 20:00:00+00,12,65,Balanced
29236,ISBT Main Bus Terminal,130,2021-05-13 17:00:00+00,20,61,Balanced
29237,Central Station Transit Hub,130,2021-05-14 08:00:00+00,4,53,High Demand
29238,Central Station Transit Hub,130,2021-05-16 17:00:00+00,26,56,Low Demand
29239,ISBT Main Bus Terminal,130,2021-05-20 14:00:00+00,7,43,Balanced
29240,ISBT Main Bus Terminal,130,2021-05-30 08:00:00+00,31,17,Low Demand
29241,Central Station Transit Hub,130,2021-06-05 08:00:00+00,26,75,Low Demand
29242,ISBT Main Bus Terminal,130,2021-06-10 11:00:00+00,34,48,Low Demand
29243,Central Station Transit Hub,130,2021-06-14 17:00:00+00,6,39,Balanced
29244,ISBT Main Bus Terminal,130,2021-06-21 08:00:00+00,4,47,Balanced
29245,Central Station Transit Hub,130,2021-06-23 11:00:00+00,24,30,Balanced
29246,ISBT Main Bus Terminal,130,2021-06-27 20:00:00+00,22,30,Balanced
29247,ISBT Main Bus Terminal,130,2021-07-12 14:00:00+00,33,67,Low Demand
29248,ISBT Main Bus Terminal,130,2021-07-17 08:00:00+00,18,21,Balanced
29249,ISBT Main Bus Terminal,130,2021-07-27 14:00:00+00,23,21,Balanced
29250,Central Station Transit Hub,130,2021-07-29 14:00:00+00,3,13,Balanced
29251,ISBT Main Bus Terminal,130,2021-08-08 14:00:00+00,28,52,Low Demand
29252,Central Station Transit Hub,130,2021-08-23 14:00:00+00,34,27,Low Demand
29253,ISBT Main Bus Terminal,130,2021-08-26 08:00:00+00,34,13,Low Demand
29254,ISBT Main Bus Terminal,130,2021-09-02 20:00:00+00,8,56,High Demand
29255,Central Station Transit Hub,130,2021-09-12 20:00:00+00,17,24,Balanced
29256,ISBT Main Bus Terminal,130,2021-09-19 14:00:00+00,15,22,Balanced
29257,ISBT Main Bus Terminal,130,2021-10-03 11:00:00+00,34,70,Low Demand
29258,ISBT Main Bus Terminal,130,2021-10-05 08:00:00+00,29,51,Low Demand
29259,ISBT Main Bus Terminal,130,2021-10-09 11:00:00+00,35,51,Low Demand
29260,ISBT Main Bus Terminal,130,2021-10-12 11:00:00+00,10,66,Balanced
29261,ISBT Main Bus Terminal,130,2021-10-20 08:00:00+00,31,76,Low Demand
29262,ISBT Main Bus Terminal,130,2021-11-03 14:00:00+00,13,48,Balanced
29263,Central Station Transit Hub,130,2021-11-08 11:00:00+00,8,58,High Demand
29264,Central Station Transit Hub,130,2021-11-10 17:00:00+00,30,35,Low Demand
29265,Central Station Transit Hub,130,2021-11-13 20:00:00+00,18,77,Balanced
29266,ISBT Main Bus Terminal,130,2021-11-20 17:00:00+00,3,20,Balanced
29267,ISBT Main Bus Terminal,130,2021-11-24 08:00:00+00,7,67,High Demand
29268,ISBT Main Bus Terminal,130,2021-11-28 17:00:00+00,3,26,Balanced
29269,Central Station Transit Hub,130,2021-12-03 17:00:00+00,16,42,Balanced
29270,ISBT Main Bus Terminal,130,2021-12-06 17:00:00+00,22,55,Balanced
29271,ISBT Main Bus Terminal,130,2021-12-09 14:00:00+00,2,74,High Demand
29272,ISBT Main Bus Terminal,130,2021-12-11 17:00:00+00,11,30,Balanced
29273,Central Station Transit Hub,130,2021-12-13 08:00:00+00,35,23,Low Demand
29274,Central Station Transit Hub,130,2021-12-27 14:00:00+00,21,25,Balanced
29275,ISBT Main Bus Terminal,130,2022-01-06 14:00:00+00,30,28,Low Demand
29276,ISBT Main Bus Terminal,130,2022-01-28 17:00:00+00,18,24,Balanced
29277,ISBT Main Bus Terminal,130,2022-01-30 11:00:00+00,21,36,Balanced
29278,ISBT Main Bus Terminal,130,2022-02-06 11:00:00+00,6,28,Balanced
29279,Central Station Transit Hub,130,2022-02-19 14:00:00+00,24,75,Balanced
29280,Central Station Transit Hub,130,2022-03-01 11:00:00+00,33,65,Low Demand
29281,Central Station Transit Hub,130,2022-03-09 20:00:00+00,22,43,Balanced
29282,ISBT Main Bus Terminal,130,2022-03-11 08:00:00+00,10,44,Balanced
29283,ISBT Main Bus Terminal,130,2022-03-17 11:00:00+00,20,49,Balanced
29284,ISBT Main Bus Terminal,130,2022-03-29 08:00:00+00,31,61,Low Demand
29285,ISBT Main Bus Terminal,130,2022-04-02 14:00:00+00,18,15,Balanced
29286,Central Station Transit Hub,130,2022-04-07 08:00:00+00,27,17,Low Demand
29287,ISBT Main Bus Terminal,130,2022-04-15 11:00:00+00,29,12,Low Demand
29288,ISBT Main Bus Terminal,130,2022-04-19 17:00:00+00,19,70,Balanced
29289,ISBT Main Bus Terminal,130,2022-04-20 20:00:00+00,17,45,Balanced
29290,ISBT Main Bus Terminal,130,2022-04-25 17:00:00+00,21,21,Balanced
29291,Central Station Transit Hub,130,2022-04-29 14:00:00+00,12,31,Balanced
29292,Central Station Transit Hub,130,2022-05-09 08:00:00+00,8,41,Balanced
29293,Central Station Transit Hub,130,2022-05-10 20:00:00+00,23,52,Balanced
29294,ISBT Main Bus Terminal,130,2022-05-14 11:00:00+00,23,16,Balanced
29295,ISBT Main Bus Terminal,130,2022-05-20 17:00:00+00,17,44,Balanced
29296,ISBT Main Bus Terminal,130,2022-05-23 08:00:00+00,24,63,Balanced
29297,ISBT Main Bus Terminal,130,2022-06-06 14:00:00+00,15,19,Balanced
29298,Central Station Transit Hub,130,2022-06-10 11:00:00+00,7,36,Balanced
29299,Central Station Transit Hub,130,2022-06-12 17:00:00+00,24,41,Balanced
29300,ISBT Main Bus Terminal,130,2022-07-11 20:00:00+00,10,80,Balanced
29301,ISBT Main Bus Terminal,130,2022-07-15 17:00:00+00,32,74,Low Demand
29302,Central Station Transit Hub,130,2022-07-23 17:00:00+00,34,21,Low Demand
29303,ISBT Main Bus Terminal,130,2022-07-27 20:00:00+00,19,34,Balanced
29304,ISBT Main Bus Terminal,130,2022-07-31 14:00:00+00,6,35,Balanced
29305,Central Station Transit Hub,130,2022-08-01 11:00:00+00,5,56,High Demand
29306,Central Station Transit Hub,130,2022-08-17 11:00:00+00,18,38,Balanced
29307,ISBT Main Bus Terminal,130,2022-08-24 08:00:00+00,21,65,Balanced
29308,ISBT Main Bus Terminal,130,2022-08-26 20:00:00+00,29,37,Low Demand
29309,ISBT Main Bus Terminal,130,2022-08-28 11:00:00+00,21,70,Balanced
29310,ISBT Main Bus Terminal,130,2022-08-29 20:00:00+00,31,69,Low Demand
29311,Central Station Transit Hub,130,2022-08-30 17:00:00+00,31,70,Low Demand
29312,ISBT Main Bus Terminal,130,2022-08-31 20:00:00+00,24,30,Balanced
29313,Central Station Transit Hub,130,2022-09-02 17:00:00+00,14,50,Balanced
29314,ISBT Main Bus Terminal,130,2022-09-06 17:00:00+00,22,64,Balanced
29315,Central Station Transit Hub,130,2022-09-07 08:00:00+00,2,12,Balanced
29316,Central Station Transit Hub,130,2022-09-20 17:00:00+00,21,67,Balanced
29317,ISBT Main Bus Terminal,130,2022-09-30 17:00:00+00,21,13,Balanced
29318,Central Station Transit Hub,130,2022-10-06 08:00:00+00,8,46,Balanced
29319,ISBT Main Bus Terminal,130,2022-10-15 14:00:00+00,20,29,Balanced
29320,Central Station Transit Hub,130,2022-10-16 08:00:00+00,26,73,Low Demand
29321,Central Station Transit Hub,130,2022-10-28 14:00:00+00,32,79,Low Demand
29322,Central Station Transit Hub,130,2022-11-07 08:00:00+00,24,26,Balanced
29323,ISBT Main Bus Terminal,130,2022-11-18 11:00:00+00,17,59,Balanced
29324,ISBT Main Bus Terminal,130,2022-11-19 20:00:00+00,30,54,Low Demand
29325,Central Station Transit Hub,130,2022-11-29 20:00:00+00,13,63,Balanced
29326,ISBT Main Bus Terminal,130,2022-12-07 20:00:00+00,2,68,High Demand
29327,Central Station Transit Hub,130,2022-12-18 14:00:00+00,11,61,Balanced
29328,ISBT Main Bus Terminal,130,2022-12-20 20:00:00+00,17,51,Balanced
29329,Central Station Transit Hub,130,2022-12-21 08:00:00+00,14,10,Balanced
29330,ISBT Main Bus Terminal,131,2019-01-06 11:00:00+00,8,66,High Demand
29331,Central Station Transit Hub,131,2019-01-22 11:00:00+00,28,73,Low Demand
29332,ISBT Main Bus Terminal,131,2019-02-01 11:00:00+00,27,76,Low Demand
29333,ISBT Main Bus Terminal,131,2019-02-09 17:00:00+00,6,53,High Demand
29334,Central Station Transit Hub,131,2019-02-17 17:00:00+00,30,14,Low Demand
29335,ISBT Main Bus Terminal,131,2019-02-18 08:00:00+00,18,48,Balanced
29336,Central Station Transit Hub,131,2019-02-26 17:00:00+00,30,41,Low Demand
29337,ISBT Main Bus Terminal,131,2019-03-09 14:00:00+00,35,29,Low Demand
29338,ISBT Main Bus Terminal,131,2019-03-12 11:00:00+00,13,53,Balanced
29339,ISBT Main Bus Terminal,131,2019-03-13 17:00:00+00,10,68,Balanced
29340,Central Station Transit Hub,131,2019-03-18 17:00:00+00,17,67,Balanced
29341,Central Station Transit Hub,131,2019-03-20 20:00:00+00,25,10,Balanced
29342,Central Station Transit Hub,131,2019-03-27 11:00:00+00,30,80,Low Demand
29343,ISBT Main Bus Terminal,131,2019-03-29 11:00:00+00,5,44,Balanced
29344,ISBT Main Bus Terminal,131,2019-04-05 08:00:00+00,15,21,Balanced
29345,ISBT Main Bus Terminal,131,2019-04-14 11:00:00+00,15,19,Balanced
29346,ISBT Main Bus Terminal,131,2019-04-17 14:00:00+00,6,37,Balanced
29347,ISBT Main Bus Terminal,131,2019-04-19 08:00:00+00,33,20,Low Demand
29348,Central Station Transit Hub,131,2019-05-05 14:00:00+00,8,22,Balanced
29349,Central Station Transit Hub,131,2019-05-07 11:00:00+00,26,55,Low Demand
29350,ISBT Main Bus Terminal,131,2019-05-11 08:00:00+00,32,45,Low Demand
29351,ISBT Main Bus Terminal,131,2019-05-18 20:00:00+00,20,27,Balanced
29352,ISBT Main Bus Terminal,131,2019-05-31 17:00:00+00,32,12,Low Demand
29353,ISBT Main Bus Terminal,131,2019-06-04 08:00:00+00,30,58,Low Demand
29354,Central Station Transit Hub,131,2019-06-16 14:00:00+00,33,75,Low Demand
29355,ISBT Main Bus Terminal,131,2019-06-28 20:00:00+00,35,73,Low Demand
29356,ISBT Main Bus Terminal,131,2019-07-10 20:00:00+00,28,19,Low Demand
29357,Central Station Transit Hub,131,2019-07-31 08:00:00+00,7,19,Balanced
29358,Central Station Transit Hub,131,2019-08-05 11:00:00+00,12,65,Balanced
29359,Central Station Transit Hub,131,2019-08-10 08:00:00+00,19,61,Balanced
29360,ISBT Main Bus Terminal,131,2019-08-11 17:00:00+00,34,17,Low Demand
29361,ISBT Main Bus Terminal,131,2019-08-21 17:00:00+00,6,58,High Demand
29362,ISBT Main Bus Terminal,131,2019-09-08 08:00:00+00,14,42,Balanced
29363,Central Station Transit Hub,131,2019-09-30 11:00:00+00,21,58,Balanced
29364,Central Station Transit Hub,131,2019-10-02 17:00:00+00,9,40,Balanced
29365,ISBT Main Bus Terminal,131,2019-10-06 08:00:00+00,24,77,Balanced
29366,Central Station Transit Hub,131,2019-10-09 20:00:00+00,7,66,High Demand
29367,Central Station Transit Hub,131,2019-10-25 08:00:00+00,7,22,Balanced
29368,Central Station Transit Hub,131,2019-11-01 17:00:00+00,20,72,Balanced
29369,Central Station Transit Hub,131,2019-11-04 08:00:00+00,32,55,Low Demand
29370,ISBT Main Bus Terminal,131,2019-11-20 14:00:00+00,20,75,Balanced
29371,ISBT Main Bus Terminal,131,2019-12-05 20:00:00+00,12,42,Balanced
29372,ISBT Main Bus Terminal,131,2019-12-15 11:00:00+00,26,32,Low Demand
29373,ISBT Main Bus Terminal,131,2019-12-16 14:00:00+00,7,25,Balanced
29374,ISBT Main Bus Terminal,131,2019-12-24 11:00:00+00,29,20,Low Demand
29375,ISBT Main Bus Terminal,131,2020-01-13 17:00:00+00,19,43,Balanced
29376,Central Station Transit Hub,131,2020-01-19 08:00:00+00,22,68,Balanced
29377,ISBT Main Bus Terminal,131,2020-01-23 14:00:00+00,14,38,Balanced
29378,ISBT Main Bus Terminal,131,2020-01-29 14:00:00+00,6,64,High Demand
29379,ISBT Main Bus Terminal,131,2020-02-05 11:00:00+00,30,32,Low Demand
29380,ISBT Main Bus Terminal,131,2020-02-06 20:00:00+00,30,75,Low Demand
29381,ISBT Main Bus Terminal,131,2020-02-16 17:00:00+00,25,36,Balanced
29382,Central Station Transit Hub,131,2020-02-29 14:00:00+00,29,73,Low Demand
29383,ISBT Main Bus Terminal,131,2020-03-05 08:00:00+00,27,24,Low Demand
29384,ISBT Main Bus Terminal,131,2020-03-23 20:00:00+00,35,67,Low Demand
29385,Central Station Transit Hub,131,2020-03-24 17:00:00+00,6,15,Balanced
29386,ISBT Main Bus Terminal,131,2020-03-27 17:00:00+00,10,29,Balanced
29387,ISBT Main Bus Terminal,131,2020-04-05 11:00:00+00,17,77,Balanced
29388,Central Station Transit Hub,131,2020-04-18 08:00:00+00,24,54,Balanced
29389,ISBT Main Bus Terminal,131,2020-04-20 08:00:00+00,5,80,High Demand
29390,ISBT Main Bus Terminal,131,2020-05-13 11:00:00+00,27,47,Low Demand
29391,ISBT Main Bus Terminal,131,2020-06-06 20:00:00+00,35,12,Low Demand
29392,Central Station Transit Hub,131,2020-06-15 11:00:00+00,17,64,Balanced
29393,Central Station Transit Hub,131,2020-06-26 20:00:00+00,34,52,Low Demand
29394,ISBT Main Bus Terminal,131,2020-07-07 08:00:00+00,9,18,Balanced
29395,Central Station Transit Hub,131,2020-07-09 14:00:00+00,3,16,Balanced
29396,Central Station Transit Hub,131,2020-07-17 11:00:00+00,27,27,Low Demand
29397,Central Station Transit Hub,131,2020-08-03 17:00:00+00,9,13,Balanced
29398,ISBT Main Bus Terminal,131,2020-08-07 11:00:00+00,6,80,High Demand
29399,ISBT Main Bus Terminal,131,2020-08-18 17:00:00+00,34,79,Low Demand
29400,Central Station Transit Hub,131,2020-08-19 17:00:00+00,5,52,High Demand
29401,Central Station Transit Hub,131,2020-08-25 17:00:00+00,34,52,Low Demand
29402,Central Station Transit Hub,131,2020-08-30 20:00:00+00,26,36,Low Demand
29403,ISBT Main Bus Terminal,131,2020-09-09 11:00:00+00,21,22,Balanced
29404,Central Station Transit Hub,131,2020-09-10 20:00:00+00,18,50,Balanced
29405,ISBT Main Bus Terminal,131,2020-09-20 08:00:00+00,26,44,Low Demand
29406,Central Station Transit Hub,131,2020-10-13 08:00:00+00,18,50,Balanced
29407,Central Station Transit Hub,131,2020-10-14 20:00:00+00,16,64,Balanced
29408,Central Station Transit Hub,131,2020-10-17 20:00:00+00,27,36,Low Demand
29409,ISBT Main Bus Terminal,131,2020-11-01 14:00:00+00,33,70,Low Demand
29410,ISBT Main Bus Terminal,131,2020-11-03 11:00:00+00,32,46,Low Demand
29411,Central Station Transit Hub,131,2020-11-06 08:00:00+00,13,62,Balanced
29412,ISBT Main Bus Terminal,131,2020-11-09 14:00:00+00,33,39,Low Demand
29413,Central Station Transit Hub,131,2020-11-18 20:00:00+00,23,38,Balanced
29414,ISBT Main Bus Terminal,131,2020-11-26 17:00:00+00,29,17,Low Demand
29415,ISBT Main Bus Terminal,131,2020-11-28 08:00:00+00,21,12,Balanced
29416,Central Station Transit Hub,131,2020-12-04 20:00:00+00,24,45,Balanced
29417,ISBT Main Bus Terminal,131,2020-12-09 14:00:00+00,3,23,Balanced
29418,ISBT Main Bus Terminal,131,2020-12-14 20:00:00+00,29,70,Low Demand
29419,ISBT Main Bus Terminal,131,2020-12-19 14:00:00+00,27,34,Low Demand
29420,Central Station Transit Hub,131,2020-12-21 11:00:00+00,16,52,Balanced
29421,ISBT Main Bus Terminal,131,2020-12-22 11:00:00+00,23,63,Balanced
29422,ISBT Main Bus Terminal,131,2020-12-28 11:00:00+00,21,51,Balanced
29423,Central Station Transit Hub,131,2021-01-01 14:00:00+00,12,34,Balanced
29424,ISBT Main Bus Terminal,131,2021-01-07 08:00:00+00,32,79,Low Demand
29425,ISBT Main Bus Terminal,131,2021-01-18 20:00:00+00,13,65,Balanced
29426,ISBT Main Bus Terminal,131,2021-01-29 11:00:00+00,2,76,High Demand
29427,ISBT Main Bus Terminal,131,2021-01-30 14:00:00+00,11,22,Balanced
29428,Central Station Transit Hub,131,2021-02-01 17:00:00+00,25,11,Balanced
29429,Central Station Transit Hub,131,2021-02-07 11:00:00+00,17,36,Balanced
29430,ISBT Main Bus Terminal,131,2021-02-15 17:00:00+00,2,34,Balanced
29431,ISBT Main Bus Terminal,131,2021-02-23 20:00:00+00,11,26,Balanced
29432,ISBT Main Bus Terminal,131,2021-03-07 08:00:00+00,12,67,Balanced
29433,ISBT Main Bus Terminal,131,2021-03-17 08:00:00+00,25,77,Balanced
29434,Central Station Transit Hub,131,2021-03-18 08:00:00+00,3,27,Balanced
29435,Central Station Transit Hub,131,2021-03-24 20:00:00+00,3,32,Balanced
29436,Central Station Transit Hub,131,2021-03-31 14:00:00+00,14,19,Balanced
29437,ISBT Main Bus Terminal,131,2021-04-01 11:00:00+00,24,75,Balanced
29438,ISBT Main Bus Terminal,131,2021-04-03 17:00:00+00,28,45,Low Demand
29439,ISBT Main Bus Terminal,131,2021-04-10 17:00:00+00,28,23,Low Demand
29440,Central Station Transit Hub,131,2021-04-14 20:00:00+00,17,59,Balanced
29441,ISBT Main Bus Terminal,131,2021-04-18 14:00:00+00,21,11,Balanced
29442,ISBT Main Bus Terminal,131,2021-04-24 14:00:00+00,29,20,Low Demand
29443,ISBT Main Bus Terminal,131,2021-05-08 17:00:00+00,14,69,Balanced
29444,Central Station Transit Hub,131,2021-05-24 17:00:00+00,17,74,Balanced
29445,Central Station Transit Hub,131,2021-05-27 20:00:00+00,6,30,Balanced
29446,ISBT Main Bus Terminal,131,2021-05-31 08:00:00+00,3,38,Balanced
29447,Central Station Transit Hub,131,2021-06-03 08:00:00+00,13,53,Balanced
29448,Central Station Transit Hub,131,2021-06-08 08:00:00+00,20,42,Balanced
29449,Central Station Transit Hub,131,2021-06-09 17:00:00+00,24,44,Balanced
29450,Central Station Transit Hub,131,2021-06-24 14:00:00+00,12,40,Balanced
29451,ISBT Main Bus Terminal,131,2021-06-27 20:00:00+00,2,59,High Demand
29452,Central Station Transit Hub,131,2021-07-02 08:00:00+00,30,56,Low Demand
29453,ISBT Main Bus Terminal,131,2021-07-04 14:00:00+00,31,64,Low Demand
29454,ISBT Main Bus Terminal,131,2021-07-10 14:00:00+00,11,26,Balanced
29455,Central Station Transit Hub,131,2021-07-11 14:00:00+00,9,78,High Demand
29456,Central Station Transit Hub,131,2021-08-10 17:00:00+00,23,16,Balanced
29457,ISBT Main Bus Terminal,131,2021-08-14 17:00:00+00,34,24,Low Demand
29458,Central Station Transit Hub,131,2021-08-16 17:00:00+00,2,72,High Demand
29459,ISBT Main Bus Terminal,131,2021-08-23 17:00:00+00,22,66,Balanced
29460,Central Station Transit Hub,131,2021-08-27 11:00:00+00,4,59,High Demand
29461,Central Station Transit Hub,131,2021-09-04 20:00:00+00,6,18,Balanced
29462,ISBT Main Bus Terminal,131,2021-09-07 11:00:00+00,22,26,Balanced
29463,Central Station Transit Hub,131,2021-09-08 14:00:00+00,4,62,High Demand
29464,Central Station Transit Hub,131,2021-09-10 14:00:00+00,30,63,Low Demand
29465,ISBT Main Bus Terminal,131,2021-10-03 14:00:00+00,30,68,Low Demand
29466,Central Station Transit Hub,131,2021-10-19 08:00:00+00,3,80,High Demand
29467,Central Station Transit Hub,131,2021-10-21 08:00:00+00,32,30,Low Demand
29468,Central Station Transit Hub,131,2021-11-13 11:00:00+00,18,20,Balanced
29469,ISBT Main Bus Terminal,131,2021-11-18 17:00:00+00,18,13,Balanced
29470,ISBT Main Bus Terminal,131,2021-11-21 17:00:00+00,6,21,Balanced
29471,ISBT Main Bus Terminal,131,2021-11-22 11:00:00+00,15,18,Balanced
29472,ISBT Main Bus Terminal,131,2021-11-24 11:00:00+00,21,31,Balanced
29473,ISBT Main Bus Terminal,131,2021-12-03 11:00:00+00,27,60,Low Demand
29474,Central Station Transit Hub,131,2021-12-04 20:00:00+00,8,47,Balanced
29475,ISBT Main Bus Terminal,131,2021-12-05 14:00:00+00,29,14,Low Demand
29476,ISBT Main Bus Terminal,131,2021-12-14 08:00:00+00,21,51,Balanced
29477,Central Station Transit Hub,131,2021-12-15 14:00:00+00,4,56,High Demand
29478,Central Station Transit Hub,131,2021-12-16 11:00:00+00,19,20,Balanced
29479,Central Station Transit Hub,131,2021-12-17 20:00:00+00,11,45,Balanced
29480,Central Station Transit Hub,131,2021-12-21 11:00:00+00,14,69,Balanced
29481,Central Station Transit Hub,131,2021-12-28 17:00:00+00,17,26,Balanced
29482,Central Station Transit Hub,131,2021-12-31 17:00:00+00,14,17,Balanced
29483,ISBT Main Bus Terminal,131,2022-01-02 14:00:00+00,22,52,Balanced
29484,ISBT Main Bus Terminal,131,2022-01-05 08:00:00+00,18,39,Balanced
29485,Central Station Transit Hub,131,2022-01-08 11:00:00+00,24,52,Balanced
29486,Central Station Transit Hub,131,2022-01-13 20:00:00+00,15,57,Balanced
29487,ISBT Main Bus Terminal,131,2022-01-18 14:00:00+00,15,61,Balanced
29488,Central Station Transit Hub,131,2022-01-25 11:00:00+00,13,34,Balanced
29489,Central Station Transit Hub,131,2022-02-15 17:00:00+00,20,48,Balanced
29490,ISBT Main Bus Terminal,131,2022-02-18 14:00:00+00,8,23,Balanced
29491,Central Station Transit Hub,131,2022-02-26 17:00:00+00,11,55,Balanced
29492,ISBT Main Bus Terminal,131,2022-03-02 14:00:00+00,3,40,Balanced
29493,Central Station Transit Hub,131,2022-03-08 17:00:00+00,21,40,Balanced
29494,ISBT Main Bus Terminal,131,2022-03-13 20:00:00+00,35,55,Low Demand
29495,ISBT Main Bus Terminal,131,2022-03-14 17:00:00+00,17,42,Balanced
29496,Central Station Transit Hub,131,2022-03-26 14:00:00+00,9,54,High Demand
29497,Central Station Transit Hub,131,2022-04-18 17:00:00+00,15,40,Balanced
29498,ISBT Main Bus Terminal,131,2022-05-10 08:00:00+00,27,36,Low Demand
29499,Central Station Transit Hub,131,2022-05-13 11:00:00+00,19,10,Balanced
29500,ISBT Main Bus Terminal,131,2022-05-27 14:00:00+00,21,63,Balanced
29501,ISBT Main Bus Terminal,131,2022-06-02 17:00:00+00,19,73,Balanced
