trip_id,trip_date,trip_hour,location_id,city,state,stand_name,vehicles_available,trips_completed,demand_level
30797,2022-09-27,14,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,27,57,Low Demand
30798,2022-10-09,14,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,25,62,Balanced
30799,2022-10-20,14,137,Cherrapunji,Meghalaya,Central Station Transit Hub,15,44,Balanced
30800,2022-10-24,17,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,27,23,Low Demand
30801,2022-10-25,20,137,Cherrapunji,Meghalaya,Central Station Transit Hub,33,16,Low Demand
30802,2022-11-09,17,137,Cherrapunji,Meghalaya,Central Station Transit Hub,20,77,Balanced
30803,2022-11-13,11,137,Cherrapunji,Meghalaya,Central Station Transit Hub,12,26,Balanced
30804,2022-11-20,14,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,35,54,Low Demand
30805,2022-11-28,17,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,9,70,High Demand
30806,2022-12-06,14,137,Cherrapunji,Meghalaya,Central Station Transit Hub,24,74,Balanced
30807,2022-12-09,20,137,Cherrapunji,Meghalaya,Central Station Transit Hub,22,11,Balanced
30808,2022-12-13,11,137,Cherrapunji,Meghalaya,Central Station Transit Hub,6,59,High Demand
30809,2022-12-15,11,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,16,19,Balanced
30810,2022-12-26,20,137,Cherrapunji,Meghalaya,ISBT Main Bus Terminal,30,50,Low Demand
30811,2019-01-05,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,28,47,Low Demand
30812,2019-01-08,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,34,64,Low Demand
30813,2019-01-12,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,16,44,Balanced
30814,2019-01-22,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,4,56,High Demand
30815,2019-01-26,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,31,22,Low Demand
30816,2019-01-30,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,33,31,Low Demand
30817,2019-02-02,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,18,24,Balanced
30818,2019-02-16,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,19,44,Balanced
30819,2019-02-17,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,35,13,Low Demand
30820,2019-03-01,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,8,79,High Demand
30821,2019-03-09,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,19,48,Balanced
30822,2019-03-22,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,20,73,Balanced
30823,2019-04-09,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,5,28,Balanced
30824,2019-04-14,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,26,28,Low Demand
30825,2019-04-16,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,19,78,Balanced
30826,2019-04-22,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,2,19,Balanced
30827,2019-04-26,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,33,30,Low Demand
30828,2019-04-28,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,18,56,Balanced
30829,2019-05-03,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,26,44,Low Demand
30830,2019-05-04,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,32,75,Low Demand
30831,2019-05-13,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,7,32,Balanced
30832,2019-05-21,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,6,23,Balanced
30833,2019-05-24,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,11,55,Balanced
30834,2019-05-31,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,29,63,Low Demand
30835,2019-06-04,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,19,69,Balanced
30836,2019-06-06,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,9,25,Balanced
30837,2019-06-09,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,31,29,Low Demand
30838,2019-06-10,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,19,63,Balanced
30839,2019-06-15,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,22,75,Balanced
30840,2019-06-16,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,12,18,Balanced
30841,2019-07-02,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,33,35,Low Demand
30842,2019-07-05,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,26,26,Low Demand
30843,2019-07-07,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,20,80,Balanced
30844,2019-07-10,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,7,65,High Demand
30845,2019-07-31,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,26,39,Low Demand
30846,2019-08-13,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,24,52,Balanced
30847,2019-08-29,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,25,40,Balanced
30848,2019-09-03,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,38,Balanced
30849,2019-09-09,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,24,55,Balanced
30850,2019-09-18,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,22,44,Balanced
30851,2019-09-24,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,10,48,Balanced
30852,2019-09-29,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,57,High Demand
30853,2019-10-10,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,19,51,Balanced
30854,2019-10-21,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,29,27,Low Demand
30855,2019-10-28,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,4,38,Balanced
30856,2019-11-04,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,64,Low Demand
30857,2019-11-11,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,3,29,Balanced
30858,2019-11-17,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,16,16,Balanced
30859,2019-11-19,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,11,43,Balanced
30860,2019-11-30,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,23,11,Balanced
30861,2019-12-09,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,16,Balanced
30862,2019-12-11,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,2,44,Balanced
30863,2019-12-13,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,12,79,Balanced
30864,2020-01-12,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,5,78,High Demand
30865,2020-01-16,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,34,26,Low Demand
30866,2020-01-25,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,30,33,Low Demand
30867,2020-02-03,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,26,76,Low Demand
30868,2020-02-04,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,25,55,Balanced
30869,2020-02-09,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,55,Low Demand
30870,2020-02-11,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,19,43,Balanced
30871,2020-02-16,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,27,38,Low Demand
30872,2020-02-17,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,38,Low Demand
30873,2020-02-23,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,15,51,Balanced
30874,2020-02-27,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,9,71,High Demand
30875,2020-03-01,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,5,43,Balanced
30876,2020-03-08,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,10,19,Balanced
30877,2020-03-11,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,21,22,Balanced
30878,2020-03-19,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,17,35,Balanced
30879,2020-03-24,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,24,74,Balanced
30880,2020-03-27,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,29,Low Demand
30881,2020-04-08,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,5,24,Balanced
30882,2020-04-26,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,4,43,Balanced
30883,2020-05-08,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,35,43,Low Demand
30884,2020-05-14,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,21,30,Balanced
30885,2020-05-15,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,9,71,High Demand
30886,2020-05-17,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,15,33,Balanced
30887,2020-05-19,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,28,14,Low Demand
30888,2020-05-23,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,4,34,Balanced
30889,2020-05-26,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,19,49,Balanced
30890,2020-05-29,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,18,68,Balanced
30891,2020-06-03,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,25,23,Balanced
30892,2020-06-07,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,22,57,Balanced
30893,2020-06-08,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,31,61,Low Demand
30894,2020-06-10,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,10,39,Balanced
30895,2020-06-29,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,23,64,Balanced
30896,2020-07-09,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,12,53,Balanced
30897,2020-07-16,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,21,30,Balanced
30898,2020-07-22,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,31,68,Low Demand
30899,2020-07-28,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,18,15,Balanced
30900,2020-08-22,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,3,10,Balanced
30901,2020-08-29,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,23,12,Balanced
30902,2020-09-15,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,77,High Demand
30903,2020-09-21,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,5,52,High Demand
30904,2020-09-25,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,17,37,Balanced
30905,2020-10-03,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,9,39,Balanced
30906,2020-10-20,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,17,70,Balanced
30907,2020-10-22,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,2,56,High Demand
30908,2020-10-23,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,28,77,Low Demand
30909,2020-10-25,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,2,70,High Demand
30910,2020-11-02,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,8,53,High Demand
30911,2020-11-03,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,16,68,Balanced
30912,2020-11-06,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,28,57,Low Demand
30913,2020-11-08,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,9,31,Balanced
30914,2020-11-25,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,9,65,High Demand
30915,2020-11-27,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,22,23,Balanced
30916,2020-12-02,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,33,Low Demand
30917,2020-12-06,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,23,80,Balanced
30918,2020-12-07,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,3,49,Balanced
30919,2020-12-12,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,16,59,Balanced
30920,2020-12-14,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,8,44,Balanced
30921,2020-12-16,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,26,75,Low Demand
30922,2020-12-26,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,12,68,Balanced
30923,2020-12-28,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,18,64,Balanced
30924,2021-01-02,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,22,49,Balanced
30925,2021-01-03,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,19,33,Balanced
30926,2021-01-04,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,2,56,High Demand
30927,2021-01-05,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,6,72,High Demand
30928,2021-01-12,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,55,High Demand
30929,2021-01-24,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,21,72,Balanced
30930,2021-02-11,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,14,12,Balanced
30931,2021-02-12,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,11,53,Balanced
30932,2021-02-23,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,2,57,High Demand
30933,2021-03-14,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,6,67,High Demand
30934,2021-03-27,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,79,Low Demand
30935,2021-03-31,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,6,71,High Demand
30936,2021-04-09,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,13,50,Balanced
30937,2021-04-21,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,57,High Demand
30938,2021-04-28,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,5,80,High Demand
30939,2021-05-11,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,27,21,Low Demand
30940,2021-05-17,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,5,35,Balanced
30941,2021-05-18,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,23,Low Demand
30942,2021-05-22,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,12,67,Balanced
30943,2021-05-31,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,28,51,Low Demand
30944,2021-06-01,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,24,58,Balanced
30945,2021-06-05,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,31,75,Low Demand
30946,2021-06-28,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,37,Low Demand
30947,2021-07-05,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,25,50,Balanced
30948,2021-07-09,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,32,50,Low Demand
30949,2021-07-10,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,22,72,Balanced
30950,2021-07-11,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,7,13,Balanced
30951,2021-07-12,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,17,79,Balanced
30952,2021-07-19,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,3,40,Balanced
30953,2021-07-21,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,28,74,Low Demand
30954,2021-07-30,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,12,65,Balanced
30955,2021-07-31,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,11,Balanced
30956,2021-08-01,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,6,32,Balanced
30957,2021-08-20,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,33,79,Low Demand
30958,2021-08-22,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,22,53,Balanced
30959,2021-09-02,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,35,73,Low Demand
30960,2021-09-09,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,25,47,Balanced
30961,2021-09-18,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,17,61,Balanced
30962,2021-09-21,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,8,12,Balanced
30963,2021-09-25,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,10,41,Balanced
30964,2021-09-29,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,20,10,Balanced
30965,2021-10-05,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,10,78,Balanced
30966,2021-11-01,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,31,33,Low Demand
30967,2021-11-04,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,12,30,Balanced
30968,2021-11-07,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,34,62,Low Demand
30969,2021-11-13,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,23,71,Balanced
30970,2021-11-15,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,27,47,Low Demand
30971,2021-11-22,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,14,67,Balanced
30972,2021-11-24,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,42,Low Demand
30973,2021-12-08,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,22,20,Balanced
30974,2021-12-27,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,17,32,Balanced
30975,2022-01-07,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,10,74,Balanced
30976,2022-01-11,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,23,59,Balanced
30977,2022-01-14,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,24,47,Balanced
30978,2022-01-18,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,13,53,Balanced
30979,2022-01-30,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,15,24,Balanced
30980,2022-02-01,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,53,Low Demand
30981,2022-02-04,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,18,15,Balanced
30982,2022-02-14,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,2,73,High Demand
30983,2022-02-18,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,9,71,High Demand
30984,2022-02-22,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,9,46,Balanced
30985,2022-02-23,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,22,53,Balanced
30986,2022-03-01,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,31,12,Low Demand
30987,2022-03-09,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,21,69,Balanced
30988,2022-03-22,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,24,79,Balanced
30989,2022-03-27,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,23,49,Balanced
30990,2022-04-05,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,9,42,Balanced
30991,2022-04-11,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,65,Low Demand
30992,2022-04-13,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,19,76,Balanced
30993,2022-04-14,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,15,28,Balanced
30994,2022-04-16,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,4,19,Balanced
30995,2022-04-20,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,26,32,Low Demand
30996,2022-04-27,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,50,Low Demand
30997,2022-04-28,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,25,44,Balanced
30998,2022-05-13,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,27,72,Low Demand
30999,2022-05-16,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,29,26,Low Demand
31000,2022-05-29,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,32,44,Low Demand
31001,2022-06-01,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,22,27,Balanced
31002,2022-06-06,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,10,47,Balanced
31003,2022-06-16,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,8,55,High Demand
31004,2022-06-17,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,10,76,Balanced
31005,2022-06-18,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,30,52,Low Demand
31006,2022-06-20,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,35,16,Low Demand
31007,2022-06-21,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,35,18,Low Demand
31008,2022-07-07,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,13,72,Balanced
31009,2022-07-08,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,29,60,Low Demand
31010,2022-07-13,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,31,58,Low Demand
31011,2022-07-20,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,33,25,Low Demand
31012,2022-07-23,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,3,28,Balanced
31013,2022-07-28,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,14,52,Balanced
31014,2022-07-29,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,23,66,Balanced
31015,2022-08-05,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,27,21,Low Demand
31016,2022-08-07,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,4,42,Balanced
31017,2022-08-15,11,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,26,70,Low Demand
31018,2022-08-21,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,10,64,Balanced
31019,2022-09-05,14,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,16,18,Balanced
31020,2022-09-16,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,18,59,Balanced
31021,2022-10-03,20,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,21,80,Balanced
31022,2022-11-04,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,26,16,Low Demand
31023,2022-11-06,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,18,39,Balanced
31024,2022-11-08,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,24,74,Balanced
31025,2022-11-09,20,138,Bastar,Chhattisgarh,Central Station Transit Hub,3,31,Balanced
31026,2022-11-22,8,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,32,45,Low Demand
31027,2022-11-25,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,5,46,Balanced
31028,2022-11-28,14,138,Bastar,Chhattisgarh,Central Station Transit Hub,30,69,Low Demand
31029,2022-11-29,17,138,Bastar,Chhattisgarh,Central Station Transit Hub,16,69,Balanced
31030,2022-12-07,11,138,Bastar,Chhattisgarh,Central Station Transit Hub,20,23,Balanced
31031,2022-12-08,8,138,Bastar,Chhattisgarh,Central Station Transit Hub,13,65,Balanced
31032,2022-12-20,17,138,Bastar,Chhattisgarh,ISBT Main Bus Terminal,16,79,Balanced
31033,2019-01-07,14,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,11,47,Balanced
31034,2019-01-11,11,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,29,55,Low Demand
31035,2019-01-15,20,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,33,52,Low Demand
31036,2019-01-19,20,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,19,56,Balanced
31037,2019-01-22,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,13,49,Balanced
31038,2019-01-29,20,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,26,10,Low Demand
31039,2019-02-02,20,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,29,45,Low Demand
31040,2019-02-19,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,7,47,Balanced
31041,2019-02-22,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,15,76,Balanced
31042,2019-02-24,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,5,20,Balanced
31043,2019-03-20,8,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,14,44,Balanced
31044,2019-03-22,11,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,4,30,Balanced
31045,2019-03-26,17,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,9,75,High Demand
31046,2019-03-28,20,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,3,71,High Demand
31047,2019-04-06,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,5,53,High Demand
31048,2019-04-11,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,33,10,Low Demand
31049,2019-04-12,17,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,16,70,Balanced
31050,2019-04-21,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,4,11,Balanced
31051,2019-04-29,8,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,22,30,Balanced
31052,2019-04-30,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,30,11,Low Demand
31053,2019-05-03,17,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,12,60,Balanced
31054,2019-05-11,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,24,70,Balanced
31055,2019-05-14,17,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,31,35,Low Demand
31056,2019-05-21,14,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,19,63,Balanced
31057,2019-06-06,11,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,10,22,Balanced
31058,2019-06-13,20,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,28,25,Low Demand
31059,2019-06-27,11,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,17,68,Balanced
31060,2019-06-29,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,6,72,High Demand
31061,2019-07-03,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,10,33,Balanced
31062,2019-07-07,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,23,12,Balanced
31063,2019-07-11,20,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,13,70,Balanced
31064,2019-08-06,17,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,31,66,Low Demand
31065,2019-08-07,17,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,3,52,High Demand
31066,2019-08-11,20,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,19,47,Balanced
31067,2019-08-21,20,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,26,62,Low Demand
31068,2019-09-02,20,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,34,44,Low Demand
31069,2019-09-19,20,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,10,33,Balanced
31070,2019-09-24,14,139,Raipur,Chhattisgarh,Sri Balaji Swami Avadhpuri ISBT,16,46,Balanced
31071,2019-09-25,11,139,Raipur,Chhattisgarh,Raipur Junction Railway Station,18,73,Balanced
