booking_id,location_id,booking_date,booking_time,status,entry_fee_inr,visit_duration_min,wait_time_min,surge_multiplier
6295,16,2021-04-12,12:00:00,Completed,500,99,33,1.1
6296,131,2020-04-12,12:00:00,Cancelled,500,112,42,1.7
6297,105,2020-04-12,13:00:00,No-Show,500,151,15,1.2
6298,33,2020-04-12,13:00:00,No-Show,500,78,37,2.3
6299,31,2022-04-12,17:00:00,Completed,500,166,7,2.1
6300,144,2019-04-12,11:00:00,Completed,500,73,12,1.6
6301,75,2022-04-12,06:00:00,Cancelled,100,75,28,1.5
6302,140,2019-04-12,10:00:00,Completed,500,52,14,1.2
6303,151,2022-04-12,12:00:00,Completed,250,117,18,1.3
6304,122,2019-04-12,06:00:00,Completed,250,62,7,1.6
6305,145,2021-04-13,13:00:00,Completed,500,166,43,1.2
6306,36,2021-04-13,14:00:00,No-Show,500,160,33,1.2
6307,84,2020-04-13,07:00:00,Cancelled,500,144,19,2.4
6308,87,2020-04-13,14:00:00,Completed,500,116,10,2.3
6309,7,2022-04-13,15:00:00,No-Show,250,76,40,1.1
6310,135,2019-04-13,15:00:00,Completed,100,166,37,2.3
6311,31,2019-04-13,16:00:00,Cancelled,100,49,22,2.2
6312,63,2021-04-13,17:00:00,Cancelled,500,66,39,1.9
6313,99,2020-04-13,15:00:00,Completed,500,50,26,1.7
6314,103,2022-04-13,06:00:00,Cancelled,250,142,21,1.1
6315,26,2020-04-13,14:00:00,Completed,250,81,16,1.4
6316,23,2022-04-13,08:00:00,Completed,500,88,8,1.9
6317,47,2022-04-14,06:00:00,No-Show,50,121,29,1.1
6318,37,2021-04-14,12:00:00,Completed,250,141,12,1.1
6319,62,2021-04-14,18:00:00,Cancelled,100,171,37,2.1
6320,143,2021-04-14,07:00:00,Completed,50,126,34,1.8
6321,17,2022-04-14,13:00:00,Completed,500,104,6,1.4
6322,151,2022-04-14,16:00:00,Completed,100,77,24,1.9
6323,111,2022-04-14,07:00:00,No-Show,100,81,28,1.8
6324,44,2019-04-14,18:00:00,Completed,500,160,7,1.0
6325,115,2021-04-14,15:00:00,Completed,100,45,8,2.4
6326,120,2020-04-14,10:00:00,Cancelled,250,142,27,2.3
6327,55,2021-04-14,15:00:00,Cancelled,250,56,15,2.1
6328,145,2019-04-14,07:00:00,Completed,50,146,12,2.2
6329,139,2020-04-14,10:00:00,Completed,100,174,25,2.3
6330,67,2022-04-15,18:00:00,No-Show,500,114,20,2.0
6331,83,2019-04-15,11:00:00,Completed,500,129,6,2.4
6332,35,2019-04-15,16:00:00,Completed,500,46,5,2.0
6333,102,2020-04-15,14:00:00,No-Show,500,145,39,1.1
6334,20,2022-04-15,14:00:00,Completed,500,76,27,2.5
6335,141,2021-04-15,15:00:00,Completed,500,90,5,1.2
6336,95,2022-04-15,09:00:00,Completed,50,101,6,2.1
6337,92,2021-04-15,09:00:00,Completed,250,101,19,2.5
6338,93,2019-04-15,06:00:00,Completed,500,98,5,1.3
6339,98,2022-04-15,07:00:00,Completed,500,88,40,1.3
6340,145,2021-04-15,16:00:00,No-Show,100,61,42,1.2
6341,17,2020-04-15,08:00:00,Completed,100,178,22,1.3
6342,6,2019-04-15,17:00:00,No-Show,250,161,5,2.4
6343,83,2021-04-16,12:00:00,Completed,250,76,38,1.7
6344,93,2021-04-16,14:00:00,Completed,100,57,22,2.4
6345,133,2019-04-16,13:00:00,Completed,50,145,17,1.5
6346,147,2019-04-16,18:00:00,Completed,100,153,9,2.4
6347,51,2019-04-16,08:00:00,Completed,250,61,45,1.9
6348,8,2020-04-16,13:00:00,Completed,50,130,21,1.4
6349,118,2020-04-16,09:00:00,Completed,50,130,38,2.2
6350,19,2022-04-16,18:00:00,Cancelled,500,69,45,1.7
6351,22,2020-04-17,06:00:00,Completed,500,125,9,2.2
6352,16,2022-04-17,18:00:00,Completed,50,122,44,1.9
6353,17,2021-04-17,07:00:00,No-Show,50,58,23,2.3
6354,99,2021-04-17,07:00:00,Cancelled,500,104,43,2.2
6355,3,2019-04-17,13:00:00,Completed,500,154,44,1.9
6356,87,2021-04-17,16:00:00,No-Show,50,161,38,1.5
6357,50,2021-04-17,07:00:00,Completed,50,62,42,2.2
6358,50,2021-04-17,15:00:00,Completed,250,135,31,1.7
6359,110,2021-04-17,08:00:00,Completed,100,56,8,1.2
6360,128,2019-04-18,16:00:00,Completed,250,82,14,1.7
6361,88,2021-04-18,10:00:00,Completed,50,177,42,2.0
6362,38,2020-04-18,06:00:00,Completed,50,153,27,1.3
6363,52,2019-04-18,16:00:00,Completed,50,132,17,2.0
6364,116,2021-04-18,15:00:00,No-Show,250,130,44,1.4
6365,85,2019-04-18,08:00:00,Completed,500,55,36,1.3
6366,1,2021-04-18,16:00:00,Completed,100,164,44,1.3
6367,120,2019-04-18,17:00:00,Completed,500,97,30,1.3
6368,2,2021-04-18,11:00:00,Completed,50,136,6,1.8
6369,37,2022-04-18,10:00:00,Completed,100,137,7,2.5
6370,51,2021-04-18,09:00:00,Completed,100,101,21,2.1
6371,87,2020-04-18,14:00:00,Completed,100,95,6,1.3
6372,68,2020-04-18,07:00:00,Completed,100,142,12,1.5
6373,54,2021-04-18,10:00:00,Completed,100,139,28,2.0
6374,17,2022-04-19,07:00:00,Completed,100,93,17,1.8
6375,140,2020-04-19,11:00:00,Cancelled,500,107,7,2.1
6376,151,2022-04-19,09:00:00,Cancelled,250,83,25,1.4
6377,72,2021-04-19,08:00:00,Cancelled,500,98,10,2.2
6378,17,2021-04-19,08:00:00,Cancelled,500,175,28,1.7
6379,115,2022-04-19,08:00:00,Completed,250,179,35,2.1
6380,123,2019-04-19,13:00:00,Completed,500,54,18,1.3
6381,52,2022-04-19,13:00:00,Completed,500,100,24,1.6
6382,141,2020-04-19,15:00:00,Completed,250,110,40,1.1
6383,22,2022-04-19,10:00:00,Completed,250,103,42,1.1
6384,128,2019-04-19,15:00:00,Completed,500,160,34,1.6
6385,95,2020-04-19,18:00:00,Completed,250,114,29,1.0
6386,110,2021-04-19,09:00:00,Completed,50,136,10,1.4
6387,125,2022-04-19,14:00:00,Cancelled,50,115,19,1.1
6388,93,2020-04-20,06:00:00,Cancelled,100,130,17,2.0
6389,65,2019-04-20,10:00:00,No-Show,250,93,43,2.5
6390,136,2022-04-20,10:00:00,Completed,250,117,27,2.2
6391,100,2021-04-20,12:00:00,Cancelled,50,165,37,2.5
6392,39,2019-04-20,12:00:00,Completed,100,98,35,1.4
6393,151,2020-04-20,18:00:00,Cancelled,500,163,26,2.2
6394,81,2020-04-20,09:00:00,Completed,500,98,33,1.7
6395,139,2019-04-20,06:00:00,Completed,100,77,24,2.4
6396,3,2021-04-20,13:00:00,No-Show,250,131,19,1.6
6397,134,2022-04-21,10:00:00,Completed,50,53,13,1.2
6398,85,2020-04-21,15:00:00,No-Show,500,142,18,2.4
6399,17,2022-04-21,14:00:00,Completed,100,166,11,1.5
6400,112,2021-04-21,16:00:00,Completed,50,88,11,2.0
6401,46,2021-04-21,06:00:00,No-Show,500,51,16,1.3
6402,143,2019-04-21,10:00:00,Completed,100,119,38,1.1
6403,15,2022-04-21,11:00:00,Cancelled,50,88,25,2.3
6404,102,2019-04-21,12:00:00,Completed,50,78,39,1.6
6405,18,2021-04-21,12:00:00,Completed,100,97,24,1.6
6406,118,2020-04-21,08:00:00,Cancelled,250,96,37,2.1
6407,114,2019-04-21,10:00:00,Completed,50,81,33,1.1
6408,99,2020-04-21,15:00:00,Completed,250,170,34,1.7
6409,11,2021-04-21,17:00:00,Completed,250,161,27,2.1
6410,77,2022-04-21,12:00:00,Cancelled,100,151,20,1.3
6411,114,2019-04-22,12:00:00,No-Show,100,69,30,2.0
6412,12,2022-04-22,09:00:00,Completed,250,119,9,2.0
6413,56,2020-04-22,13:00:00,Completed,50,139,9,2.1
6414,126,2021-04-22,18:00:00,Completed,500,160,15,1.4
6415,126,2021-04-22,06:00:00,Completed,50,63,45,2.0
6416,115,2020-04-22,12:00:00,Completed,500,94,30,1.1
6417,65,2022-04-22,07:00:00,No-Show,100,128,34,1.7
6418,18,2019-04-22,07:00:00,Cancelled,100,157,13,1.7
6419,72,2021-04-22,08:00:00,Completed,50,70,16,1.4
6420,133,2022-04-22,17:00:00,Completed,100,64,5,2.0
6421,40,2021-04-22,13:00:00,Completed,100,100,7,2.3
6422,133,2020-04-22,09:00:00,Completed,50,178,11,1.6
6423,79,2020-04-22,13:00:00,Completed,50,57,29,2.2
6424,64,2019-04-22,11:00:00,Completed,100,68,6,1.6
6425,87,2021-04-23,09:00:00,No-Show,50,101,11,2.2
6426,43,2021-04-23,17:00:00,Completed,50,151,37,1.2
6427,84,2021-04-23,11:00:00,Cancelled,100,98,39,1.6
6428,106,2022-04-23,07:00:00,Completed,100,72,27,1.5
6429,4,2021-04-23,12:00:00,No-Show,250,48,29,1.3
6430,57,2020-04-23,07:00:00,No-Show,250,139,7,1.1
6431,56,2022-04-23,12:00:00,Completed,500,71,39,2.2
6432,146,2021-04-23,08:00:00,Completed,50,128,45,2.0
6433,86,2019-04-24,08:00:00,No-Show,250,168,9,1.5
6434,150,2020-04-24,13:00:00,Completed,100,173,42,2.1
6435,4,2020-04-24,09:00:00,Completed,50,124,20,2.1
6436,63,2019-04-24,15:00:00,Completed,50,80,28,1.7
6437,52,2019-04-24,08:00:00,Completed,100,54,20,2.4
6438,110,2019-04-24,17:00:00,Completed,100,116,25,2.0
6439,11,2021-04-24,14:00:00,Completed,250,51,19,2.3
6440,85,2020-04-24,11:00:00,Completed,100,58,20,2.2
6441,57,2020-04-24,15:00:00,Completed,250,91,33,1.9
6442,17,2020-04-24,13:00:00,Completed,100,58,45,2.5
6443,33,2019-04-25,07:00:00,Completed,100,105,37,1.1
6444,116,2020-04-25,10:00:00,Completed,100,107,32,1.3
6445,64,2021-04-25,10:00:00,Completed,500,96,22,2.3
6446,120,2022-04-25,07:00:00,Completed,500,141,15,1.7
6447,105,2020-04-25,14:00:00,Cancelled,500,84,35,1.0
6448,142,2021-04-25,12:00:00,Completed,250,84,40,2.1
6449,66,2022-04-25,12:00:00,Completed,250,161,23,1.6
6450,120,2021-04-25,07:00:00,Completed,100,165,17,1.2
6451,49,2019-04-25,06:00:00,Completed,250,170,30,2.4
6452,98,2021-04-25,17:00:00,Completed,500,170,24,2.0
6453,151,2019-04-25,07:00:00,Completed,50,76,29,2.4
6454,50,2022-04-26,18:00:00,Completed,250,134,37,2.1
6455,95,2021-04-26,17:00:00,Completed,500,153,20,1.4
6456,9,2020-04-26,11:00:00,No-Show,50,82,21,1.9
6457,38,2022-04-26,10:00:00,Completed,100,48,12,2.2
6458,143,2021-04-26,12:00:00,No-Show,50,177,17,2.3
6459,43,2021-04-26,12:00:00,Completed,250,173,39,2.0
6460,142,2022-04-26,15:00:00,Completed,500,67,11,2.0
6461,89,2020-04-26,08:00:00,Completed,100,146,24,1.0
6462,44,2020-04-26,13:00:00,Completed,50,62,31,1.8
6463,74,2022-04-26,17:00:00,Completed,100,90,28,1.3
6464,51,2020-04-27,13:00:00,Completed,50,160,41,2.2
6465,48,2019-04-27,09:00:00,Completed,100,94,21,2.5
6466,101,2019-04-27,13:00:00,No-Show,50,87,10,1.4
6467,141,2022-04-27,07:00:00,Completed,50,132,6,1.9
6468,119,2020-04-27,13:00:00,No-Show,50,47,8,1.4
6469,2,2020-04-27,16:00:00,Cancelled,50,69,18,1.8
6470,2,2022-04-27,12:00:00,Cancelled,250,169,35,2.1
6471,106,2022-04-27,11:00:00,Completed,250,125,20,2.4
6472,99,2022-04-27,12:00:00,Cancelled,50,136,26,2.2
6473,1,2022-04-27,13:00:00,No-Show,500,80,6,1.9
6474,64,2019-04-28,11:00:00,Completed,500,176,31,2.0
6475,1,2021-04-28,16:00:00,Completed,50,137,7,2.5
6476,84,2021-04-28,16:00:00,Completed,100,169,30,2.1
6477,21,2020-04-28,11:00:00,Completed,500,70,29,1.4
6478,50,2022-04-28,17:00:00,Completed,50,77,36,2.2
6479,78,2021-04-28,16:00:00,Cancelled,500,88,33,2.4
6480,120,2019-04-28,16:00:00,Cancelled,100,107,18,1.3
6481,23,2019-04-28,07:00:00,Completed,50,86,25,2.4
6482,72,2020-04-28,09:00:00,No-Show,250,166,12,2.0
6483,133,2021-04-28,16:00:00,No-Show,500,68,26,2.3
6484,148,2019-04-28,18:00:00,Cancelled,50,132,29,2.4
6485,142,2021-04-28,16:00:00,No-Show,500,104,19,1.4
6486,23,2019-04-29,07:00:00,Completed,250,93,12,1.9
6487,33,2021-04-29,11:00:00,Completed,50,124,8,1.9
6488,49,2021-04-29,12:00:00,Completed,250,138,13,1.8
6489,152,2020-04-29,09:00:00,Completed,500,47,39,2.3
6490,81,2022-04-29,08:00:00,Completed,100,172,34,1.2
6491,73,2019-04-29,08:00:00,No-Show,50,126,24,1.8
6492,32,2019-04-29,10:00:00,No-Show,500,100,36,1.4
6493,141,2021-04-29,06:00:00,Completed,100,98,19,2.1
6494,14,2019-04-29,18:00:00,Completed,500,145,24,2.5
6495,41,2022-04-29,06:00:00,Cancelled,500,131,32,2.0
6496,90,2020-04-29,18:00:00,Completed,500,63,38,2.1
6497,73,2020-04-29,17:00:00,Completed,500,69,13,1.5
6498,78,2021-04-30,13:00:00,No-Show,100,80,33,2.0
6499,75,2020-04-30,08:00:00,Completed,100,95,5,1.5
6500,148,2022-04-30,07:00:00,No-Show,100,141,32,2.0
6501,44,2019-04-30,06:00:00,Completed,250,166,16,2.4
6502,31,2019-04-30,14:00:00,No-Show,250,156,14,1.9
6503,100,2021-04-30,09:00:00,Completed,50,106,30,1.7
6504,45,2020-04-30,16:00:00,No-Show,500,67,34,2.3
6505,142,2020-04-30,10:00:00,No-Show,500,139,5,1.2
6506,32,2019-05-01,13:00:00,No-Show,100,50,42,1.9
6507,147,2021-05-01,13:00:00,Completed,50,91,29,1.7
6508,108,2022-05-01,10:00:00,Cancelled,100,70,25,1.1
6509,134,2021-05-01,08:00:00,Completed,50,145,40,2.2
6510,132,2020-05-01,13:00:00,Completed,50,98,12,1.3
6511,47,2022-05-01,06:00:00,Cancelled,500,125,12,1.1
6512,148,2019-05-01,09:00:00,No-Show,100,67,40,1.4
6513,9,2020-05-01,07:00:00,Completed,250,138,39,1.3
6514,1,2019-05-01,09:00:00,Completed,50,177,23,2.0
6515,36,2019-05-02,15:00:00,Completed,250,178,27,1.9
6516,127,2022-05-02,09:00:00,No-Show,50,56,20,1.1
6517,37,2022-05-02,10:00:00,Completed,100,100,42,1.5
6518,33,2020-05-02,17:00:00,Cancelled,500,64,40,1.4
6519,142,2022-05-02,16:00:00,Completed,500,161,10,2.4
6520,105,2020-05-02,17:00:00,Completed,100,63,45,2.1
6521,50,2019-05-02,17:00:00,Completed,100,152,14,1.5
6522,108,2022-05-02,12:00:00,Completed,100,64,22,1.2
6523,29,2022-05-02,16:00:00,Cancelled,500,61,26,2.0
6524,93,2022-05-02,11:00:00,Completed,100,102,22,1.0
6525,141,2020-05-02,09:00:00,Completed,50,76,16,1.8
6526,79,2020-05-02,15:00:00,Completed,50,180,27,2.1
6527,73,2022-05-02,14:00:00,Completed,50,57,15,1.5
6528,96,2019-05-02,08:00:00,Completed,500,167,42,1.2
6529,3,2021-05-02,16:00:00,Cancelled,100,77,14,1.6
6530,14,2021-05-03,17:00:00,No-Show,250,108,43,1.6
6531,114,2022-05-03,08:00:00,Completed,250,164,37,1.4
6532,106,2021-05-03,14:00:00,No-Show,100,123,45,2.3
6533,79,2022-05-03,12:00:00,Completed,50,65,9,2.1
6534,24,2021-05-03,08:00:00,Cancelled,50,66,23,1.8
6535,123,2019-05-03,18:00:00,Completed,500,175,13,1.7
6536,128,2019-05-03,16:00:00,No-Show,50,148,5,1.9
6537,2,2022-05-03,17:00:00,Completed,250,107,38,2.0
6538,11,2020-05-03,15:00:00,Completed,100,179,19,1.3
6539,94,2021-05-03,08:00:00,Cancelled,250,58,32,1.7
6540,44,2019-05-03,11:00:00,Completed,250,108,39,2.3
6541,31,2019-05-03,10:00:00,Completed,500,120,21,1.3
6542,56,2021-05-04,10:00:00,No-Show,50,163,44,2.3
6543,15,2019-05-04,11:00:00,Completed,500,129,24,1.5
6544,2,2019-05-04,11:00:00,No-Show,100,147,27,1.0
6545,107,2021-05-04,13:00:00,Completed,50,180,37,2.3
6546,102,2020-05-04,07:00:00,Completed,50,84,21,1.3
6547,98,2020-05-04,11:00:00,Completed,250,154,16,1.8
6548,69,2020-05-04,07:00:00,Completed,500,86,13,1.5
6549,108,2020-05-04,06:00:00,Completed,100,73,17,1.4
6550,35,2019-05-04,12:00:00,Completed,250,53,15,2.0
6551,119,2022-05-04,16:00:00,Completed,50,152,36,1.8
6552,33,2020-05-04,11:00:00,Completed,500,78,12,2.4
6553,6,2022-05-04,08:00:00,Completed,250,173,5,2.2
6554,61,2022-05-04,06:00:00,No-Show,250,154,43,2.1
6555,108,2020-05-04,13:00:00,Completed,250,169,10,2.1
6556,40,2019-05-05,17:00:00,Cancelled,100,108,22,2.2
6557,68,2020-05-05,17:00:00,Completed,500,95,35,2.1
6558,27,2020-05-05,17:00:00,No-Show,100,93,42,1.9
6559,39,2022-05-05,09:00:00,Completed,100,147,7,1.4
6560,50,2022-05-05,08:00:00,Completed,50,96,10,2.3
6561,142,2020-05-05,12:00:00,Cancelled,250,104,19,1.5
6562,119,2019-05-05,06:00:00,Cancelled,500,58,24,1.2
6563,94,2020-05-05,10:00:00,Completed,500,108,25,2.3
6564,47,2021-05-05,06:00:00,Completed,50,127,18,1.4
6565,72,2021-05-05,15:00:00,Completed,500,92,21,2.4
6566,94,2020-05-05,11:00:00,Completed,50,69,5,2.0
6567,85,2022-05-06,11:00:00,No-Show,250,180,43,1.6
6568,71,2020-05-06,09:00:00,Cancelled,500,67,11,1.2
6569,31,2019-05-06,06:00:00,Cancelled,100,94,33,2.4
6570,20,2022-05-06,14:00:00,Cancelled,250,122,35,2.5
6571,52,2020-05-06,14:00:00,No-Show,100,56,13,1.3
6572,137,2020-05-06,17:00:00,Completed,250,138,33,1.9
6573,31,2022-05-06,12:00:00,Completed,500,152,38,2.4
6574,125,2019-05-06,18:00:00,Completed,100,115,13,1.4
6575,145,2020-05-06,06:00:00,No-Show,100,146,36,2.0
6576,128,2019-05-06,07:00:00,Completed,500,175,29,1.8
6577,99,2020-05-07,15:00:00,Completed,100,92,5,1.2
6578,56,2022-05-07,15:00:00,No-Show,50,176,34,1.8
6579,131,2020-05-07,10:00:00,Completed,100,120,22,1.8
6580,44,2019-05-07,09:00:00,Completed,100,119,7,2.0
6581,72,2022-05-07,08:00:00,Completed,50,108,18,1.8
6582,1,2019-05-07,16:00:00,Completed,250,128,10,2.4
6583,137,2022-05-07,10:00:00,No-Show,100,149,44,1.4
6584,15,2020-05-07,16:00:00,Completed,250,101,22,1.3
6585,5,2019-05-07,14:00:00,No-Show,50,142,21,2.3
6586,138,2022-05-07,09:00:00,Completed,100,128,22,1.3
6587,98,2021-05-07,08:00:00,Completed,100,156,28,1.2
6588,119,2022-05-07,07:00:00,Completed,100,162,16,2.2
6589,46,2021-05-07,09:00:00,Cancelled,500,91,23,1.0
6590,42,2020-05-07,08:00:00,Completed,100,62,14,1.1
6591,113,2021-05-08,16:00:00,Completed,50,179,13,2.1
6592,4,2020-05-08,15:00:00,Completed,500,143,6,1.2
6593,4,2019-05-08,18:00:00,No-Show,50,78,20,2.2
6594,69,2020-05-08,08:00:00,No-Show,50,47,11,1.8
6595,87,2021-05-08,17:00:00,Completed,100,80,35,2.1
6596,110,2021-05-08,08:00:00,Completed,250,167,14,1.4
6597,136,2019-05-08,17:00:00,Completed,50,50,7,1.2
6598,76,2019-05-08,07:00:00,Cancelled,500,81,5,2.4
6599,7,2019-05-08,09:00:00,Completed,500,82,27,2.0
6600,58,2021-05-08,16:00:00,Completed,50,170,15,2.5
6601,58,2020-05-08,07:00:00,Completed,250,64,44,1.5
6602,22,2021-05-09,06:00:00,Cancelled,100,90,32,1.8
6603,47,2021-05-09,16:00:00,Completed,100,122,44,2.2
6604,90,2021-05-09,07:00:00,Completed,500,139,21,2.2
6605,20,2020-05-09,18:00:00,Completed,100,82,25,1.2
6606,111,2019-05-09,17:00:00,Completed,50,73,41,1.6
6607,72,2022-05-09,08:00:00,Completed,250,77,16,2.2
6608,91,2020-05-09,11:00:00,Completed,500,168,31,1.9
6609,86,2021-05-09,08:00:00,No-Show,100,143,31,1.8
6610,134,2020-05-09,14:00:00,Completed,100,143,10,1.9
6611,104,2021-05-09,14:00:00,Cancelled,100,67,20,1.5
6612,53,2022-05-09,06:00:00,Completed,500,79,12,1.1
6613,90,2020-05-09,11:00:00,Completed,250,162,14,2.3
6614,138,2020-05-09,12:00:00,Completed,100,102,8,2.1
6615,37,2019-05-10,12:00:00,No-Show,50,153,28,1.1
6616,28,2019-05-10,16:00:00,Cancelled,50,167,43,2.3
6617,8,2021-05-10,08:00:00,Completed,100,65,20,1.1
6618,146,2019-05-10,12:00:00,Completed,100,165,13,2.1
6619,77,2020-05-10,13:00:00,Completed,250,158,5,1.4
6620,40,2022-05-10,06:00:00,No-Show,50,89,37,1.2
6621,98,2022-05-10,12:00:00,No-Show,500,111,41,1.8
6622,59,2022-05-10,12:00:00,Completed,250,68,38,1.6
6623,33,2021-05-10,17:00:00,Completed,500,59,19,1.6
6624,116,2019-05-11,13:00:00,Completed,500,142,15,1.1
6625,140,2021-05-11,16:00:00,Completed,100,114,11,1.2
6626,93,2019-05-11,15:00:00,Completed,50,106,23,1.2
6627,28,2019-05-11,07:00:00,Completed,50,124,17,1.8
6628,9,2022-05-11,09:00:00,Completed,50,56,41,2.5
6629,120,2021-05-11,06:00:00,Completed,250,68,24,1.0
6630,92,2020-05-11,18:00:00,Completed,500,173,17,1.5
6631,97,2022-05-11,17:00:00,Completed,100,69,26,1.6
6632,125,2022-05-11,07:00:00,Cancelled,100,51,42,2.2
6633,151,2020-05-12,06:00:00,Completed,100,83,34,1.1
6634,24,2022-05-12,17:00:00,Completed,100,81,15,2.5
6635,125,2021-05-12,14:00:00,No-Show,250,159,13,1.5
6636,93,2019-05-12,15:00:00,Completed,50,144,20,1.3
6637,20,2022-05-12,08:00:00,Cancelled,500,69,5,1.2
6638,80,2020-05-12,14:00:00,Completed,500,69,34,1.5
6639,76,2020-05-12,08:00:00,Completed,250,138,27,1.1
6640,46,2019-05-12,17:00:00,Completed,250,166,21,2.1
6641,110,2022-05-12,16:00:00,Completed,50,169,7,1.5
6642,74,2019-05-12,12:00:00,Completed,100,157,28,1.8
6643,81,2021-05-12,11:00:00,Completed,500,174,33,1.4
6644,11,2021-05-12,15:00:00,No-Show,50,107,40,1.0
6645,27,2019-05-12,10:00:00,Completed,100,147,9,1.3
6646,115,2019-05-12,16:00:00,Completed,250,164,34,2.0
6647,116,2021-05-12,07:00:00,Completed,100,72,30,2.2
6648,99,2022-05-13,11:00:00,Completed,250,132,43,1.7
6649,118,2022-05-13,07:00:00,Completed,500,54,39,1.2
6650,117,2022-05-13,08:00:00,No-Show,100,126,41,1.0
6651,142,2021-05-13,06:00:00,Completed,500,166,18,1.1
6652,6,2021-05-13,18:00:00,No-Show,500,114,21,2.0
6653,22,2020-05-13,08:00:00,Completed,250,148,10,1.4
6654,112,2019-05-13,12:00:00,Cancelled,100,111,16,2.2
6655,24,2019-05-13,12:00:00,Completed,250,87,17,1.5
6656,104,2020-05-13,13:00:00,Completed,100,156,27,2.4
6657,147,2019-05-13,12:00:00,Completed,100,64,42,1.9
6658,83,2022-05-13,16:00:00,No-Show,250,48,14,2.3
6659,124,2021-05-14,11:00:00,Completed,500,112,38,2.1
6660,112,2019-05-14,08:00:00,No-Show,500,69,7,1.3
6661,49,2022-05-14,12:00:00,No-Show,100,141,18,1.5
6662,49,2019-05-14,16:00:00,Cancelled,50,139,28,1.0
6663,79,2021-05-14,14:00:00,Completed,500,161,31,1.6
6664,91,2019-05-14,14:00:00,Completed,250,74,16,1.7
6665,140,2019-05-14,08:00:00,Cancelled,100,156,29,1.4
6666,108,2021-05-14,16:00:00,Completed,50,67,11,1.1
6667,5,2020-05-14,15:00:00,Completed,50,172,44,2.4
6668,26,2019-05-14,16:00:00,Completed,50,119,31,1.3
6669,138,2020-05-15,12:00:00,Completed,100,165,12,1.5
6670,115,2022-05-15,12:00:00,No-Show,500,46,28,2.2
6671,126,2020-05-15,10:00:00,Completed,250,123,31,2.0
6672,2,2020-05-15,12:00:00,Completed,50,51,14,2.2
6673,129,2022-05-15,17:00:00,Cancelled,250,130,15,2.4
6674,107,2022-05-15,09:00:00,Cancelled,500,94,44,2.0
6675,14,2019-05-15,18:00:00,Cancelled,500,77,45,1.6
6676,45,2021-05-15,12:00:00,Completed,100,156,19,1.1
6677,33,2020-05-15,14:00:00,Completed,500,111,40,1.2
6678,83,2021-05-15,09:00:00,Completed,50,51,32,1.0
6679,152,2019-05-15,08:00:00,Completed,50,142,6,2.1
6680,34,2019-05-15,13:00:00,No-Show,250,92,20,2.0
6681,57,2022-05-15,10:00:00,Completed,100,141,21,2.0
6682,71,2021-05-15,07:00:00,Completed,50,71,12,1.7
6683,32,2021-05-15,07:00:00,Completed,250,112,16,1.1
6684,93,2020-05-16,09:00:00,Completed,50,170,6,1.6
6685,121,2020-05-16,16:00:00,Completed,100,152,29,2.3
6686,112,2020-05-16,18:00:00,Completed,100,121,5,2.4
6687,146,2019-05-16,16:00:00,Cancelled,50,75,26,2.5
6688,120,2022-05-16,15:00:00,Cancelled,50,85,38,2.1
6689,32,2022-05-16,09:00:00,Cancelled,50,50,38,1.8
6690,40,2022-05-16,09:00:00,Completed,50,100,6,1.5
6691,57,2022-05-16,07:00:00,No-Show,100,113,22,1.7
6692,24,2021-05-16,11:00:00,No-Show,250,164,36,1.7
6693,99,2022-05-16,09:00:00,Completed,100,95,22,2.4
6694,27,2020-05-16,15:00:00,Cancelled,250,87,18,2.4
6695,121,2021-05-16,12:00:00,Completed,500,114,25,1.9
6696,143,2019-05-16,12:00:00,Completed,250,140,45,2.2
6697,112,2022-05-16,08:00:00,Completed,250,149,23,1.9
6698,132,2019-05-16,11:00:00,Completed,50,74,16,2.2
6699,48,2021-05-17,11:00:00,Completed,50,100,28,1.6
6700,81,2020-05-17,07:00:00,Completed,250,47,26,1.3
6701,146,2019-05-17,18:00:00,Completed,100,61,29,1.4
6702,55,2022-05-17,14:00:00,Completed,50,116,43,2.4
6703,20,2022-05-17,15:00:00,No-Show,500,156,25,2.2
6704,51,2021-05-17,09:00:00,Completed,500,172,7,2.5
6705,104,2019-05-17,07:00:00,Completed,500,88,43,1.5
6706,143,2021-05-17,09:00:00,Cancelled,50,117,6,2.0
6707,148,2019-05-17,06:00:00,Completed,250,78,30,1.1
6708,133,2022-05-17,14:00:00,Completed,250,49,9,1.7
6709,103,2020-05-17,17:00:00,Completed,250,126,27,1.6
6710,139,2022-05-17,18:00:00,Completed,500,57,30,1.4
6711,113,2019-05-17,13:00:00,No-Show,50,140,44,1.2
6712,58,2021-05-17,06:00:00,Completed,100,71,25,2.3
6713,58,2019-05-18,08:00:00,Completed,100,139,39,2.5
6714,14,2022-05-18,10:00:00,Completed,50,57,24,1.1
6715,85,2019-05-18,17:00:00,Cancelled,500,114,15,2.4
6716,150,2021-05-18,13:00:00,Completed,100,126,14,2.1
6717,102,2019-05-18,16:00:00,Completed,50,178,38,1.4
6718,119,2022-05-18,16:00:00,Completed,250,127,35,1.3
6719,68,2021-05-18,18:00:00,Completed,50,135,40,2.3
6720,63,2021-05-18,16:00:00,No-Show,100,64,9,2.5
6721,16,2022-05-18,09:00:00,Completed,100,164,29,1.3
6722,27,2022-05-18,11:00:00,Completed,250,124,34,2.0
6723,126,2021-05-18,07:00:00,Completed,100,138,29,2.5
